sensor,station,zona,date,lat,lon,secchi,w1_n,w1_B2,w1_B3,w1_B4,w1_B8,w1_B11,w1_B12,w3_n,w3_B2,w3_B3,w3_B4,w3_B8,w3_B11,w3_B12,w5_n,w5_B2,w5_B3,w5_B4,w5_B8,w5_B11,w5_B12,w10_n,w10_B2,w10_B3,w10_B4,w10_B8,w10_B11,w10_B12
S2,E61,LAGO MAYOR,2017-07-16,-15.758500,-69.304500,12.800000,1,0.013328,0.010109,0.004513,0.002421,0.002193,0.001707,1,0.013328,0.010109,0.004513,0.002421,0.002193,0.001707,2,0.010383,0.008411,0.002873,0.001332,0.001252,0.000971,2,0.010383,0.008411,0.002873,0.001332,0.001252,0.000971
S2,E72,LAGO MAYOR,2017-07-16,-15.692100,-69.170900,5.800000,1,0.014802,0.014183,0.003112,0.001873,0.005805,0.004743,1,0.014802,0.014183,0.003112,0.001873,0.005805,0.004743,2,0.014538,0.018420,0.004241,0.001443,0.004882,0.004352,2,0.014538,0.018420,0.004241,0.001443,0.004882,0.004352
S2,E76,LAGO MAYOR,2017-07-19,-15.812500,-69.044900,9.000000,0,,,,,,,1,0.010831,0.008991,0.003575,0.002800,0.002711,0.002735,1,0.010831,0.008991,0.003575,0.002800,0.002711,0.002735,2,0.007785,0.007650,0.002481,0.001677,0.001634,0.001840
S2,E78,LAGO MAYOR,2017-07-19,-15.890300,-69.132700,10.300000,0,,,,,,,2,0.030174,0.028925,0.022557,0.021099,0.016810,0.015106,2,0.030174,0.028925,0.022557,0.021099,0.016810,0.015106,3,0.011700,0.008414,0.003260,0.002092,0.002165,0.001646
S2,E79,LAGO MAYOR,2017-07-16,-15.960000,-69.227200,10.000000,1,0.011340,0.008632,0.002785,0.001477,0.001332,0.001323,1,0.011340,0.008632,0.002785,0.001477,0.001332,0.001323,2,0.008766,0.007610,0.002058,0.000991,0.000983,0.001104,4,0.010454,0.007916,0.002366,0.001263,0.001313,0.001308
S2,E80,LAGO MAYOR,2017-07-17,-16.031600,-69.319800,10.000000,1,0.012507,0.010150,0.004351,0.002445,0.001765,0.001997,1,0.012507,0.010150,0.004351,0.002445,0.001765,0.001997,2,0.018094,0.016357,0.009894,0.008135,0.006189,0.005265,4,0.012707,0.010025,0.004340,0.002276,0.001931,0.001827
S2,E82,LAGO MAYOR,2017-07-17,-16.110900,-69.417300,10.000000,1,0.016144,0.013616,0.007502,0.005558,0.004358,0.003907,1,0.016144,0.013616,0.007502,0.005558,0.004358,0.003907,2,0.023041,0.020732,0.014300,0.013682,0.010559,0.008908,4,0.014419,0.012043,0.005779,0.004053,0.003050,0.002812
S2,E83,LAGO MAYOR,2017-07-17,-16.183700,-69.506700,8.000000,1,0.015871,0.013713,0.006052,0.004292,0.004750,0.004144,1,0.015871,0.013713,0.006052,0.004292,0.004750,0.004144,2,0.015964,0.014561,0.006739,0.004833,0.005261,0.004576,4,0.015281,0.013407,0.005433,0.003608,0.004001,0.003623
S2,E88,LAGO MAYOR,2017-07-20,-16.206400,-69.378100,8.000000,0,,,,,,,1,0.020083,0.019053,0.012044,0.010988,0.009416,0.008661,2,0.019005,0.017190,0.010549,0.009217,0.007580,0.006871,4,0.015719,0.014003,0.006886,0.005224,0.003979,0.003671
S2,E94,LAGO MAYOR,2017-07-20,-16.251000,-69.288400,9.000000,0,,,,,,,1,0.019474,0.018932,0.013110,0.013883,0.012595,0.011000,2,0.019493,0.017959,0.012275,0.012838,0.012023,0.009969,4,0.017246,0.015036,0.009553,0.009643,0.009423,0.007491
S2,E97,LAGO MAYOR,2017-07-20,-16.175700,-69.195800,10.000000,0,,,,,,,1,0.029413,0.029831,0.023648,0.023376,0.017003,0.016340,2,0.020655,0.019262,0.013772,0.012817,0.009523,0.009466,4,0.011371,0.008522,0.003372,0.001849,0.001571,0.002054
S2,E98,LAGO MAYOR,2017-07-19,-16.105600,-69.110300,9.500000,0,,,,,,,2,0.024222,0.022255,0.016367,0.016002,0.014011,0.012422,2,0.024222,0.022255,0.016367,0.016002,0.014011,0.012422,4,0.010557,0.008146,0.002708,0.001687,0.002218,0.002110
S2,E99,LAGO MAYOR,2017-07-19,-16.074500,-69.074200,11.000000,0,,,,,,,2,0.016938,0.016301,0.010252,0.009059,0.007958,0.007048,2,0.016938,0.016301,0.010252,0.009059,0.007958,0.007048,4,0.012041,0.010199,0.004188,0.002697,0.002500,0.002530
S2,E100,LAGO MAYOR,2017-07-19,-16.005500,-68.995900,10.000000,0,,,,,,,3,0.024338,0.022467,0.017136,0.015760,0.012261,0.011713,3,0.024338,0.022467,0.017136,0.015760,0.012261,0.011713,6,0.011257,0.008967,0.003623,0.001738,0.001338,0.001519
S2,E104,LAGO MAYOR,2017-07-19,-16.029700,-68.883700,10.200000,0,,,,,,,1,0.027752,0.026790,0.021211,0.020860,0.016669,0.014401,1,0.027752,0.026790,0.021211,0.020860,0.016669,0.014401,2,0.019642,0.018335,0.012459,0.011594,0.009341,0.008289
S2,E113,LAGO MAYOR,2017-07-20,-16.217400,-69.136700,10.000000,0,,,,,,,1,0.017217,0.017545,0.011231,0.009566,0.007843,0.007267,2,0.014307,0.013421,0.007589,0.006168,0.004990,0.004718,4,0.011402,0.009330,0.003756,0.002580,0.001844,0.001834
S2,E117,LAGO MAYOR,2017-07-19,-16.165300,-69.102700,8.500000,0,,,,,,,2,0.015912,0.014601,0.008189,0.007323,0.005847,0.005344,2,0.015912,0.014601,0.008189,0.007323,0.005847,0.005344,4,0.012211,0.009818,0.003391,0.002547,0.002319,0.002101
S2,E120,LAGO MAYOR,2017-07-21,-16.126400,-68.933700,9.500000,2,0.013346,0.013112,0.007487,0.005772,0.004426,0.004323,2,0.013346,0.013112,0.007487,0.005772,0.004426,0.004323,3,0.013242,0.013066,0.007487,0.005772,0.004422,0.004309,6,0.012214,0.009983,0.004143,0.002895,0.001932,0.001647
S2,E121,LAGO MAYOR,2017-07-21,-16.206800,-68.864300,9.000000,1,0.017175,0.018328,0.012943,0.012737,0.012413,0.011918,1,0.017175,0.018328,0.012943,0.012737,0.012413,0.011918,1,0.017175,0.018328,0.012943,0.012737,0.012413,0.011918,2,0.012488,0.012651,0.007056,0.006569,0.007192,0.006884
S2,E122,LAGO MENOR,2017-07-21,-16.227600,-68.836100,9.000000,1,0.025578,0.025550,0.020323,0.021896,0.020530,0.018357,1,0.025578,0.025550,0.020323,0.021896,0.020530,0.018357,1,0.025578,0.025550,0.020323,0.021896,0.020530,0.018357,2,0.015956,0.015483,0.010247,0.010948,0.011360,0.010100
S2,E123,LAGO MENOR,2017-07-21,-16.192500,-68.797000,6.500000,1,0.023925,0.026259,0.019978,0.019511,0.017398,0.015190,1,0.023925,0.026259,0.019978,0.019511,0.017398,0.015190,1,0.023925,0.026259,0.019978,0.019511,0.017398,0.015190,2,0.016121,0.018011,0.011016,0.010303,0.009480,0.008245
S2,E125,LAGO MENOR,2017-07-21,-16.262600,-68.784300,8.000000,1,0.031465,0.038749,0.019448,0.017015,0.013915,0.012999,1,0.031465,0.038749,0.019448,0.017015,0.013915,0.012999,1,0.031465,0.038749,0.019448,0.017015,0.013915,0.012999,2,0.025162,0.032386,0.011530,0.009245,0.007563,0.006989
S2,E130,LAGO MENOR,2017-07-22,-16.314400,-68.845100,5.400000,2,0.051009,0.053564,0.041208,0.039742,0.036945,0.034378,2,0.051009,0.053564,0.041208,0.039742,0.036945,0.034378,4,0.031964,0.035367,0.021430,0.019912,0.019323,0.017955,6,0.014293,0.018437,0.003078,0.001141,0.002507,0.002592
S2,E136,LAGO MENOR,2017-07-22,-16.265900,-69.060100,7.000000,1,0.016246,0.018740,0.010349,0.007460,0.005490,0.005776,1,0.016246,0.018740,0.010349,0.007460,0.005490,0.005776,2,0.014445,0.016165,0.007866,0.005082,0.003800,0.004153,4,0.012687,0.013993,0.005608,0.002889,0.002467,0.003003
S2,E135,LAGO MENOR,2017-07-22,-16.302800,-68.985200,6.000000,4,0.021741,0.022792,0.012871,0.010744,0.007873,0.006160,4,0.021741,0.022792,0.012871,0.010744,0.007873,0.006160,8,0.018244,0.018805,0.008928,0.006548,0.004544,0.003659,14,0.014752,0.014444,0.004868,0.002290,0.001353,0.001436
S2,E137,LAGO MENOR,2017-07-22,-16.401100,-68.833400,6.000000,1,0.056491,0.066308,0.050640,0.049768,0.041336,0.036957,1,0.056491,0.066308,0.050640,0.049768,0.041336,0.036957,2,0.034089,0.043890,0.027783,0.025714,0.021386,0.019174,4,0.013082,0.022772,0.005782,0.002199,0.001846,0.002582
S2,E142,LAGO MENOR,2017-07-22,-16.451500,-68.998000,6.000000,2,0.022481,0.024291,0.014588,0.010702,0.009149,0.008115,2,0.022481,0.024291,0.014588,0.010702,0.009149,0.008115,4,0.018869,0.019776,0.009586,0.006307,0.005318,0.004812,8,0.016117,0.016054,0.005200,0.002384,0.001796,0.001654
S2,E-148,LAGO MENOR,2017-07-22,-16.518700,-68.877300,6.000000,1,0.033751,0.046436,0.025147,0.020203,0.018057,0.016395,1,0.033751,0.046436,0.025147,0.020203,0.018057,0.016395,2,0.026729,0.040732,0.016276,0.010774,0.009680,0.008839,4,0.020585,0.036076,0.008560,0.002071,0.001704,0.002001
S2,E-145,LAGO MENOR,2017-07-23,-16.513900,-68.977000,6.500000,0,,,,,,,2,0.070069,0.071730,0.062609,0.061048,0.050656,0.043776,4,0.043392,0.044521,0.034099,0.032131,0.026524,0.022894,8,0.017221,0.017792,0.006078,0.003365,0.002436,0.001988
S2,E-147,LAGO MENOR,2017-07-23,-16.493000,-69.059600,6.500000,0,,,,,,,1,0.026224,0.037757,0.017744,0.012547,0.010397,0.009193,2,0.022656,0.033468,0.013036,0.007461,0.005875,0.005246,4,0.021822,0.031585,0.010272,0.004371,0.002780,0.002775
S2,E01,BAHIA PUNO,2018-07-18,-15.853000,-69.960500,5.400000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E02,BAHIA PUNO,2018-07-18,-15.846100,-69.927100,6.000000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E03,BAHIA PUNO,2018-07-18,-15.874500,-69.907900,7.500000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E05,BAHIA PUNO,2018-07-18,-15.840000,-69.892300,7.500000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E08,BAHIA PUNO,2018-07-18,-15.780200,-69.868100,10.000000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E14,BAHIA PUNO,2018-07-19,-15.748900,-69.783000,7.000000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E16,BAHIA PUNO,2018-07-19,-15.673700,-69.854100,7.000000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E17,BAHIA PUNO,2018-07-19,-15.604800,-69.905900,1.500000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E28,LAGO MAYOR,2018-07-20,-15.392800,-69.782200,8.000000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E32,LAGO MAYOR,2018-07-20,-15.338400,-69.720500,7.000000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E36,LAGO MAYOR,2018-07-20,-15.297100,-69.681400,7.500000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E39,LAGO MAYOR,2018-07-21,-15.374800,-69.527600,7.000000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E41,LAGO MAYOR,2018-07-21,-15.439200,-69.600900,8.500000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E42,LAGO MAYOR,2018-07-21,-15.496700,-69.668500,10.000000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E43,LAGO MAYOR,2018-07-21,-15.560300,-69.741100,11.000000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E22,LAGO MAYOR,2018-07-21,-15.618100,-69.807000,8.000000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E48,LAGO MAYOR,2018-07-22,-15.528900,-69.365400,11.000000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E49,LAGO MAYOR,2018-07-22,-15.606300,-69.444900,13.000000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E50,LAGO MAYOR,2018-07-22,-15.668700,-69.521100,11.000000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E51,LAGO MAYOR,2018-07-23,-15.737100,-69.603800,10.500000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E52,LAGO MAYOR,2018-07-23,-15.802800,-69.684300,12.000000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E53,LAGO MAYOR,2018-07-23,-15.868600,-69.763400,9.500000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E59,LAGO MAYOR,2017-07-16,-15.887600,-69.461500,10.000000,1,0.015051,0.011594,0.005826,0.003675,0.002691,0.002800,1,0.015051,0.011594,0.005826,0.003675,0.002691,0.002800,2,0.012139,0.009728,0.003955,0.002293,0.001538,0.001553,4,0.013460,0.010230,0.004391,0.002408,0.002083,0.001894
S2,E60,LAGO MAYOR,2018-07-24,-15.827100,-69.377600,13.500000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E61,LAGO MAYOR,2018-07-24,-15.758500,-69.304500,13.000000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E72,LAGO MAYOR,2018-07-24,-15.692100,-69.170900,4.000000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E76,LAGO MAYOR,2018-07-24,-15.812500,-69.044900,13.000000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E78,LAGO MAYOR,2018-07-24,-15.890300,-69.132700,13.000000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E79,LAGO MAYOR,2018-07-25,-15.960000,-69.227200,10.500000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E80,LAGO MAYOR,2018-07-25,-16.031600,-69.319800,12.300000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E82,LAGO MAYOR,2018-07-25,-16.110900,-69.417300,11.000000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E83,LAGO MAYOR,2018-07-25,-16.183700,-69.506700,7.000000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E88,LAGO MAYOR,2018-07-25,-16.206400,-69.378100,9.400000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E94,LAGO MAYOR,2018-07-26,-16.251000,-69.288400,9.000000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E97,LAGO MAYOR,2018-07-26,-16.175700,-69.195800,10.500000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E98,LAGO MAYOR,2018-07-26,-16.105600,-69.110300,12.000000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E99,LAGO MAYOR,2018-07-28,-16.074500,-69.074200,11.000000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E100,LAGO MAYOR,2018-07-28,-16.005500,-68.995900,13.000000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E104,LAGO MAYOR,2018-07-28,-16.029700,-68.883700,12.000000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E117,LAGO MAYOR,2018-07-26,-16.165300,-69.102700,9.100000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E120,LAGO MAYOR,2018-07-28,-16.126400,-68.933700,9.500000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E121,LAGO MAYOR,2018-07-28,-16.206800,-68.864300,8.000000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E122,LAGO MENOR,2018-07-29,-16.227600,-68.836100,9.000000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E123,LAGO MENOR,2018-07-29,-16.192500,-68.797000,9.000000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E125,LAGO MENOR,2018-07-29,-16.262600,-68.784300,7.500000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E132,LAGO MENOR,2018-07-29,-16.333900,-68.780800,7.000000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E130,LAGO MENOR,2018-07-29,-16.314400,-68.845100,6.000000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E136,LAGO MENOR,2018-07-29,-16.265900,-69.060100,8.000000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E137,LAGO MENOR,2018-07-29,-16.401100,-68.833400,5.000000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E141,LAGO MENOR,2018-07-30,-16.376400,-69.007300,5.500000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E142,LAGO MENOR,2018-07-30,-16.451500,-68.998000,7.000000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E145,LAGO MENOR,2018-07-30,-16.513900,-68.977000,6.500000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
S2,E01,BAHIA PUNO,2019-07-11,-15.852200,-69.960700,8.000000,1,0.013643,0.015815,0.007828,0.006657,0.006294,0.005259,1,0.013643,0.015815,0.007828,0.006657,0.006294,0.005259,2,0.016790,0.016552,0.007851,0.006677,0.006144,0.004921,4,0.016790,0.016552,0.007851,0.006677,0.006144,0.005076
S2,E02,BAHIA PUNO,2019-07-11,-15.846400,-69.927600,8.000000,2,0.015425,0.016610,0.006618,0.003608,0.001166,0.000964,2,0.015425,0.016610,0.006618,0.003608,0.001166,0.000964,4,0.016699,0.016370,0.006593,0.003925,0.001323,0.001075,8,0.015398,0.015377,0.006333,0.003556,0.001291,0.001287
S2,E04,BAHIA PUNO,2019-07-11,-15.875200,-69.871700,1.500000,2,0.016470,0.023246,0.007397,0.003652,0.001465,0.001419,2,0.016470,0.023246,0.007397,0.003652,0.001465,0.001419,4,0.016858,0.022820,0.006780,0.003314,0.001544,0.001387,8,0.016081,0.021538,0.005900,0.003003,0.001677,0.001569
S2,E05,BAHIA PUNO,2019-07-11,-15.840000,-69.892000,8.000000,2,0.016254,0.013473,0.005829,0.003586,0.001236,0.001076,2,0.016254,0.013473,0.005829,0.003586,0.001236,0.001076,4,0.017288,0.013797,0.005762,0.003270,0.001257,0.001135,8,0.017288,0.013797,0.005762,0.003270,0.001271,0.001334
S2,E08,BAHIA PUNO,2019-07-11,-15.779800,-69.869100,10.000000,2,0.015899,0.012972,0.005586,0.003211,0.001393,0.001245,2,0.015899,0.012972,0.005586,0.003211,0.001393,0.001245,4,0.016287,0.012963,0.005302,0.002899,0.001366,0.001255,8,0.016269,0.012963,0.005302,0.002899,0.001366,0.001297
S2,E14,BAHIA PUNO,2019-07-12,-15.748900,-69.783000,9.000000,1,0.015602,0.012776,0.005281,0.002997,0.001237,0.001519,1,0.015602,0.012776,0.005281,0.002997,0.001237,0.001519,2,0.013654,0.011742,0.005147,0.002766,0.003098,0.002776,4,0.013654,0.011672,0.005048,0.002669,0.001438,0.001402
S2,E16,BAHIA PUNO,2019-07-11,-15.672800,-69.853900,3.500000,2,0.016709,0.020129,0.007681,0.003466,0.004321,0.003461,2,0.016709,0.020129,0.007681,0.003466,0.004321,0.003461,4,0.016980,0.019629,0.006907,0.002864,0.003692,0.003283,8,0.016222,0.018048,0.005912,0.002458,0.003694,0.003283
S2,E17,BAHIA PUNO,2019-07-12,-15.605400,-69.904900,3.000000,2,0.014301,0.017741,0.010282,0.006048,0.005196,0.004836,2,0.014301,0.017741,0.010282,0.006048,0.005196,0.004836,4,0.014311,0.018270,0.013595,0.014282,0.021694,0.015875,8,0.014311,0.017359,0.009724,0.005096,0.004652,0.004203
S2,E25,LAGO MAYOR,2019-07-12,-15.491100,-69.893100,6.100000,2,0.014465,0.014071,0.006211,0.004684,0.003980,0.003418,2,0.014465,0.014071,0.006211,0.004684,0.003980,0.003418,4,0.019551,0.020570,0.014062,0.017666,0.020187,0.015023,8,0.016652,0.014483,0.006515,0.004421,0.003837,0.004124
S2,E28,LAGO MAYOR,2019-07-12,-15.392800,-69.782200,7.000000,2,0.010243,0.009055,0.002705,0.001464,0.000464,0.000628,2,0.010243,0.009055,0.002705,0.001464,0.000464,0.000628,4,0.009381,0.009076,0.001906,0.000863,0.001470,0.001382,8,0.012647,0.011758,0.003028,0.001467,0.001474,0.001350
S2,E32,LAGO MAYOR,2019-07-12,-15.338200,-69.720500,6.000000,1,0.001826,0.002270,0.000000,0.000000,0.000267,0.000879,1,0.001826,0.002270,0.000000,0.000000,0.000267,0.000879,2,0.021302,0.022185,0.019725,0.018058,0.025729,0.029204,4,0.008441,0.008160,0.000911,0.000069,0.000679,0.001339
S2,E36,LAGO MAYOR,2019-07-12,-15.296400,-69.681600,11.000000,1,0.003436,0.005573,0.000000,0.000000,0.000067,0.000575,1,0.003436,0.005573,0.000000,0.000000,0.000067,0.000575,2,0.008055,0.008995,0.003033,0.002385,0.003960,0.004293,4,0.008536,0.009053,0.000936,0.000114,0.000712,0.000882
S2,E39,LAGO MAYOR,2019-07-13,-15.342300,-69.529000,8.000000,0,,,,,,,1,0.031770,0.058220,0.090720,0.150290,0.265412,0.188641,2,0.034086,0.055840,0.083054,0.132471,0.225998,0.164756,4,0.034878,0.056310,0.083645,0.137401,0.219645,0.157031
S2,E41,LAGO MAYOR,2019-07-13,-15.439500,-69.600600,9.500000,0,,,,,,,2,0.007094,0.006931,0.002627,0.001622,0.001527,0.001756,4,0.011909,0.010803,0.005920,0.005284,0.004836,0.003650,8,0.010482,0.008454,0.002598,0.001212,0.001142,0.001313
S2,E42,LAGO MAYOR,2019-07-13,-15.496700,-69.668700,10.000000,0,,,,,,,1,0.015983,0.013283,0.005148,0.002585,0.001399,0.001445,2,0.014505,0.012024,0.004649,0.002293,0.002107,0.001618,4,0.014449,0.011065,0.004398,0.002199,0.001452,0.001368
S2,E43,LAGO MAYOR,2019-07-13,-15.560300,-69.741300,12.000000,0,,,,,,,1,0.015319,0.012712,0.005295,0.002983,0.001145,0.001104,2,0.013520,0.011257,0.004302,0.002225,0.001486,0.001470,4,0.013520,0.011243,0.004151,0.001893,0.001131,0.001382
S2,E22,LAGO MAYOR,2019-07-13,-15.620000,-69.813300,6.000000,0,,,,,,,1,0.015008,0.013116,0.005225,0.003511,0.005980,0.005510,2,0.009472,0.007936,0.002663,0.001806,0.004567,0.004743,4,0.009472,0.007936,0.002663,0.001806,0.003922,0.003795
S2,E49,LAGO MAYOR,2019-07-14,-15.606300,-69.444900,12.000000,0,,,,,,,2,0.015195,0.012623,0.006203,0.003698,0.002497,0.002190,2,0.015195,0.012623,0.006203,0.003698,0.002497,0.002190,4,0.015154,0.012016,0.005524,0.003181,0.002006,0.001867
S2,E50,LAGO MAYOR,2019-07-14,-15.668500,-69.521000,12.000000,0,,,,,,,2,0.045838,0.044304,0.038408,0.036057,0.041582,0.037922,2,0.045838,0.044304,0.038408,0.036057,0.041582,0.037922,4,0.034043,0.030079,0.023386,0.021467,0.020892,0.016367
S2,E51,LAGO MAYOR,2019-07-14,-15.737100,-69.603700,11.000000,0,,,,,,,2,0.014633,0.012174,0.006133,0.003937,0.003241,0.002832,2,0.014633,0.012174,0.006133,0.003937,0.003241,0.002832,4,0.013469,0.011271,0.005650,0.003351,0.002465,0.002613
S2,E52,LAGO MAYOR,2019-07-14,-15.801700,-69.683800,10.000000,0,,,,,,,2,0.033613,0.031775,0.024957,0.025032,0.026711,0.018467,2,0.033613,0.031775,0.024957,0.025032,0.026711,0.018467,4,0.016987,0.013307,0.006193,0.004086,0.003162,0.002869
S2,E53,LAGO MAYOR,2019-07-14,-15.870300,-69.769400,9.000000,0,,,,,,,2,0.044661,0.043767,0.037152,0.043573,0.046119,0.039064,2,0.044661,0.043767,0.037152,0.043573,0.046119,0.039064,4,0.018458,0.014568,0.006054,0.003750,0.002711,0.002382
S2,E59,LAGO MAYOR,2019-07-15,-15.887400,-69.461400,11.000000,0,,,,,,,1,0.022746,0.018581,0.011029,0.007273,0.004227,0.003148,2,0.018980,0.015700,0.008598,0.005557,0.002929,0.002312,4,0.016461,0.012361,0.005690,0.003179,0.001317,0.001374
S2,E60,LAGO MAYOR,2019-07-15,-15.826700,-69.376400,11.000000,0,,,,,,,1,0.020314,0.016662,0.009624,0.007174,0.005602,0.004323,2,0.017523,0.014240,0.007517,0.005255,0.003692,0.002696,4,0.017497,0.014061,0.007256,0.005049,0.003695,0.003333
S2,E61,LAGO MAYOR,2019-07-15,-15.758900,-69.304200,11.000000,0,,,,,,,1,0.014933,0.012819,0.006530,0.003640,0.002977,0.002022,2,0.014092,0.011792,0.005542,0.003043,0.002166,0.001864,4,0.014092,0.011688,0.005330,0.002899,0.001812,0.001705
S2,E72,LAGO MAYOR,2019-07-15,-15.693100,-69.170700,6.000000,0,,,,,,,1,0.016213,0.021345,0.004232,0.000100,0.004915,0.004235,2,0.015799,0.019949,0.005032,0.001367,0.005382,0.004884,4,0.015799,0.017676,0.005405,0.002676,0.005393,0.004973
S2,E76,LAGO MAYOR,2019-07-19,-15.807700,-69.041400,9.900000,0,,,,,,,2,0.004545,0.004306,0.001061,0.000346,0.002157,0.002074,2,0.004545,0.004306,0.001061,0.000346,0.002157,0.002074,4,0.009613,0.009052,0.002403,0.000572,0.002351,0.002452
S2,E78,LAGO MAYOR,2019-07-19,-15.889400,-69.132500,12.000000,0,,,,,,,2,0.008276,0.007571,0.003122,0.001675,0.002124,0.001404,2,0.008276,0.007571,0.003122,0.001675,0.002124,0.001404,4,0.012356,0.008816,0.003642,0.001914,0.002131,0.001502
S2,E79,LAGO MAYOR,2019-07-19,-15.960500,-69.227500,9.000000,0,,,,,,,2,0.010354,0.009379,0.005052,0.003417,0.003760,0.003154,2,0.010354,0.009379,0.005052,0.003417,0.003760,0.003154,4,0.013367,0.010191,0.004696,0.003116,0.002444,0.002061
S2,E80,LAGO MAYOR,2019-07-16,-16.031700,-69.319400,11.000000,1,0.041822,0.039473,0.033578,0.026771,0.035554,0.034371,1,0.041822,0.039473,0.033578,0.026771,0.035554,0.034371,2,0.028816,0.026070,0.019625,0.015088,0.018647,0.018099,4,0.016435,0.012073,0.005312,0.002830,0.001212,0.001884
S2,E82,LAGO MAYOR,2019-07-16,-16.112100,-69.417500,9.000000,1,0.018823,0.015601,0.008241,0.005518,0.003934,0.002990,1,0.018823,0.015601,0.008241,0.005518,0.003934,0.002990,2,0.017669,0.014407,0.007165,0.004747,0.002928,0.002205,4,0.017480,0.012665,0.005930,0.003491,0.001557,0.001290
S2,E83,LAGO MAYOR,2019-07-16,-16.184900,-69.507900,10.000000,1,0.013473,0.011215,0.005070,0.003584,0.005420,0.004800,1,0.013473,0.011215,0.005070,0.003584,0.005420,0.004800,2,0.015251,0.012742,0.006145,0.003996,0.004497,0.003870,4,0.013473,0.011215,0.005070,0.003584,0.003574,0.002940
S2,E88,LAGO MAYOR,2019-07-17,-16.203100,-69.382200,11.000000,1,0.015787,0.013274,0.007044,0.004560,0.003857,0.002891,1,0.015787,0.013274,0.007044,0.004560,0.003857,0.002891,2,0.008400,0.008057,0.003572,0.002330,0.002001,0.001906,4,0.015346,0.011927,0.005145,0.002956,0.001699,0.001501
