row_id,station,zona,campaign_date,date,year,month,lat,lon,sensor,event_id,secchi,chl,tss,temp_insitu,B2,B3,B4,B8,B11,B12,NDWI,NDTI,B2_B3,B4_B3,B3_B2,B2_B4
393,E117,LAGO MAYOR,2024-08-29,2024-08-29,2024,8,-16.1653,-69.1027,S2,E117|2024-08-29|12.0,12.0,1.02,6.0,14.2,0.01572,0.01219,0.00629,0.00516,0.00382,0.00317,0.4051872965309916,-0.319264051987876,1.2895815184920825,0.5159966762923154,0.7754452432922873,2.4992046901105422
394,E120,LAGO MAYOR,2024-08-30,2024-08-30,2024,8,-16.1264,-68.9337,S2,E120|2024-08-30|10.5,10.5,2.05,1.25,14.0,0.01393,0.00879,0.00289,0.00176,0.002,0.00195,0.6663506477392751,-0.5051369430533439,1.5847552235773354,0.32878267021812635,0.6310121585777345,4.820067536308811
395,E121,LAGO MAYOR,2024-08-30,2024-08-30,2024,8,-16.2068,-68.8643,S2,E121|2024-08-30|12.7,12.7,0.51,1.0,13.9,0.0139,0.01029,0.00341,0.00195,0.00368,0.00393,0.6813724933519205,-0.5021897443657122,1.3508259134279967,0.33138966653161644,0.7402877165260636,4.076245138931045
396,E122,LAGO MENOR,2024-08-31,2024-08-31,2024,8,-16.2276,-68.8361,S2,E122|2024-08-31|11.0,11.0,1.02,1.75,12.9,0.01005,0.00539,0.0,0.0,0.00314,0.00491,0.9999998144712774,-0.9999998144712774,1.8645636614909717,0.0,0.5363183545951886,10050000.0
397,E125,LAGO MENOR,2024-09-01,2024-09-01,2024,9,-16.2626,-68.7843,S2,E125|2024-09-01|2.5,2.5,2.72,11.5,11.3,0.02921,0.04478,0.01223,0.00098,0.00166,0.0016,0.9571678112507034,-0.5709524544649631,0.6523001194216141,0.2731129907746094,1.533036578807375,2.3883890115789854
398,P02,LAGO MENOR,2024-09-01,2024-09-01,2024,9,-16.2135,-68.733,S2,P02|2024-09-01|9.5,9.5,1.02,1.75,12.5,0.01748,0.01951,0.0059,0.00382,0.0036,0.00299,0.6725246175514523,-0.5356158781733225,0.8959507485417351,0.3024090055146589,1.1161326592601455,2.9627113622523114
399,P03,LAGO MENOR,2024-09-01,2024-09-01,2024,9,-16.2158,-68.6912,S2,P03|2024-09-01|3.5,3.5,3.24,5.5,11.2,0.01556,0.02821,0.00372,0.0,0.0026,0.00289,0.9999999645515787,-0.766990267241144,0.5515774352507112,0.1318681271936148,1.8129818886258426,4.182794574517587
400,P04,LAGO MENOR,2024-09-01,2024-09-01,2024,9,-16.2544,-68.6012,S2,P04|2024-09-01|1.5,1.5,1.7,16.25,11.5,0.01101,0.03497,0.00627,0.00031,0.00255,0.00257,0.9824262760083257,-0.695926268285008,0.31484128353327756,0.1792965347641826,3.1762031629243266,1.7559805811833202
401,E127,LAGO MENOR,2024-09-01,2024-09-01,2024,9,-16.218,-68.6226,S2,E127|2024-09-01|2.0,2.0,2.13,12.5,12.2,0.03663,0.06118,0.01389,0.00621,0.00341,0.00323,0.815699646598907,-0.6299453759165395,0.5987250637671615,0.22703497504029135,1.6702156246187378,2.6371488382182267
402,E129,LAGO MENOR,2024-08-31,2024-08-31,2024,8,-16.3339,-68.7808,S2,E129|2024-08-31|4.5,4.5,2.05,1.0,12.4,0.01905,0.03743,0.0137,0.00257,0.00176,0.00159,0.8714999782125005,-0.46411108030293213,0.5089500264774239,0.3660165544745778,1.964829293184814,1.3905108474079675
403,E135,LAGO MENOR,2024-08-31,2024-08-31,2024,8,-16.2659,-69.0601,S2,E135|2024-08-31|4.0,4.0,2.2,4.5,13.3,0.01607,0.01671,0.0078,0.00503,0.00465,0.00472,0.5372584849467118,-0.36352507696756114,0.961699523536833,0.4667863275412132,1.039825697583964,2.060256146121007
404,E138,LAGO MENOR,2024-08-31,2024-08-31,2024,8,-16.4011,-68.8334,S2,E138|2024-08-31|4.5,4.5,1.1,2.25,12.5,0.02133,0.03814,0.01385,0.00462,0.00297,0.00266,0.7839101781124842,-0.4672052227888974,0.559255360271228,0.36313580589575756,1.7880918055278106,1.540072090969524
405,P15,LAGO MENOR,2024-08-31,2024-08-31,2024,8,-16.3119,-68.8495,S2,P15|2024-08-31|4.0,4.0,1.62,3.5,13.7,0.01241,0.02183,0.00079,0.0,0.00335,0.00426,0.9999999541914817,-0.9301502683399528,0.5684837119338657,0.03618872944623319,1.759065128197814,15.708840874884967
407,E142,LAGO MENOR,2024-08-31,2024-08-31,2024,8,-16.4515,-68.998,S2,E142|2024-08-31|4.0,4.0,1.62,9.25,13.1,0.01884,0.02229,0.00797,0.00338,0.00226,0.00198,0.7366575482408434,-0.4732319737861212,0.8452220347589935,0.35755942765547655,1.183120956309928,2.36386419524916
408,E145,LAGO MENOR,2024-09-02,2024-09-02,2024,9,-16.5139,-68.977,S2,E145|2024-09-02|3.5,3.5,1.62,0.5,12.5,0.02033,0.02436,0.0081,0.00375,0.00246,0.00232,0.7331910091358588,-0.5009241989856993,0.8345648261672897,0.3325123016210057,1.1982291589656096,2.5098762333486135
410,P10,LAGO MENOR,2024-09-02,2024-09-02,2024,9,-16.5821,-68.8723,S2,P10|2024-09-02|3.0,3.0,2.16,3.5,12.3,0.0152,0.02351,0.00848,0.00401,0.00294,0.00316,0.7085755556476906,-0.46983430853909636,0.6465333625464329,0.3606975601574836,1.5467104245585248,1.7924526188145498
39,E40,LAGO MAYOR,2013-10-10,2013-10-10,2013,10,-15.9142,-69.6607,LS,E40|2013-10-10|5.0,5.0,1.18,14.0,13.5,0.019582539816370044,0.03902928417838043,0.021710387874859495,0.03121441986696306,0.040074356458362284,0.03342457602776437,0.11125358929134996,-0.28513318285958617,0.5017396482377146,0.5562589162377376,1.993065381268291,0.9019893622931145
40,E41,LAGO MAYOR,2013-10-10,2013-10-10,2013,10,-15.8575,-69.5897,LS,E41|2013-10-10|7.0,7.0,1.7,4.67,13.0,0.01290393438931348,0.016643595236582685,0.007014299105804466,0.00858250386264205,0.01609684119521189,0.015303136990000125,0.3195536108329473,-0.40702251791289706,0.7753092664523179,0.4214413162935911,1.2898077008635862,1.839661006040393
41,E42,LAGO MAYOR,2013-10-10,2013-10-10,2013,10,-15.7993,-69.5168,LS,E42|2013-10-10|8.5,8.5,1.1,6.67,13.1,0.013425216574887447,0.016969471278813254,0.0076113543663000275,0.009168953622575696,0.016219960657410354,0.015192452937512934,0.2984310411677488,-0.3807079821855234,0.7911393091256653,0.44853217832843073,1.263999721729316,1.763840463201708
42,E43,LAGO MAYOR,2013-10-10,2013-10-10,2013,10,-15.744,-69.4477,LS,E43|2013-10-10|6.5,6.5,1.1,15.67,13.4,0.01433358949232327,0.016577089921841755,0.0071038573948788005,0.00749158119093753,0.012349392564546216,0.011810440222626496,0.37748275801556436,-0.4000360289741492,0.864662536985758,0.4285346221705795,1.1565204078294304,2.017718920559623
43,E44,LAGO MAYOR,2013-10-10,2013-10-10,2013,10,-15.6857,-69.3748,LS,E44|2013-10-10|8.0,8.0,1.69,21.67,13.8,0.01643678246877269,0.027317698252502288,0.014622488996690759,0.019144905452844804,0.02693904883506392,0.023555248014323037,0.17590044405575325,-0.3026979559648446,0.6016898537773854,0.5352752756201219,1.6619856497107008,1.1240754804751125
44,E45,LAGO MAYOR,2013-10-10,2013-10-10,2013,10,-15.6276,-69.302,LS,E45|2013-10-10|9.0,9.0,0.59,14.0,13.6,0.024480527876862064,0.04834002824211092,0.030099014284822128,0.04045258006376726,0.04306769838306239,0.03376277729925302,0.0888300078126154,-0.23255018339209488,0.5064235222997363,0.6226519668424545,1.9746316954696115,0.8133331820063473
46,E47,LAGO MAYOR,2013-10-11,2013-10-11,2013,10,-15.7629,-69.3059,LS,E47|2013-10-11|7.0,7.0,1.7,32.67,13.2,0.01740708990330641,0.029592180016642166,0.015709982506879105,0.019926838466089666,0.028501127011706893,0.024262396127435654,0.19518442916510045,-0.3064356408178012,0.5882327461269902,0.5308828875453304,1.7000072086152689,1.1080272551326469
47,E48,LAGO MAYOR,2013-10-11,2013-10-11,2013,10,-15.8221,-69.3801,LS,E48|2013-10-11|8.1,8.1,1.1,9.33,13.3,0.008867868358433858,0.01060491265810605,0.0028477063236318706,0.004616085593843522,0.013965335505901025,0.013581385062421576,0.3934582063326396,-0.5766316409000383,0.836203730112932,0.2685270635329668,1.1958805694425532,3.114037838384345
48,E49,LAGO MAYOR,2013-10-11,2013-10-11,2013,10,-15.8882,-69.4619,LS,E49|2013-10-11|7.5,7.5,1.62,14.67,13.9,0.01576066399045398,0.027051676993538557,0.013539260166934526,0.018444949287762715,0.02621572199464795,0.023321581681294522,0.1891728732453347,-0.3328924493733984,0.5826131744662384,0.500496130782292,1.7164045432044517,1.1640711997597437
49,E50,LAGO MAYOR,2013-10-11,2013-10-11,2013,10,-15.9464,-69.5329,LS,E50|2013-10-11|5.7,5.7,2.2,21.67,13.5,0.01572711612702595,0.021704649688367616,0.009649871612849158,0.010985056104950857,0.017481935144944588,0.014995681288646812,0.32791953905220594,-0.38446696650998413,0.7245966015686555,0.44459925899756164,1.38007808507191,1.6297744807620282
50,E51,LAGO MAYOR,2013-10-12,2013-10-12,2013,10,-15.9831,-69.4194,LS,E51|2013-10-12|7.0,7.0,2.24,13.33,13.1,0.015272929668308042,0.020653865715460892,0.009837517551862048,0.011155315712673527,0.017758953934891124,0.015598294463299307,0.29861031556680745,-0.3547345725195733,0.7394707189078142,0.4763039138089317,1.3523184360627336,1.5525185124471435
51,E52,LAGO MAYOR,2013-10-12,2013-10-12,2013,10,-15.9384,-69.3637,LS,E52|2013-10-12|6.8,6.8,1.61,15.33,12.8,0.014364556750872219,0.024171996865256198,0.0119229462831644,0.016628846805387554,0.02504608710376257,0.022423811033342848,0.1848773014568482,-0.3393564076931195,0.594264356258248,0.49325448188550175,1.682752597363359,1.204782375508399
52,E53,LAGO MAYOR,2013-10-12,2013-10-12,2013,10,-15.8862,-69.2987,LS,E53|2013-10-12|8.0,8.0,1.53,24.67,13.2,0.013776178838442198,0.01704927765650237,0.0074023850251265805,0.008014971836899813,0.013434382825170163,0.012695912642524034,0.3604458797593295,-0.3945290904121057,0.8080212140346562,0.4341758483901258,1.237591107000988,1.8610457211607827
53,E54,LAGO MAYOR,2013-10-12,2013-10-12,2013,10,-15.8353,-69.2353,LS,E54|2013-10-12|8.1,8.1,1.62,18.33,13.8,0.01654774847857309,0.02771007960947379,0.014422049016381536,0.018779162591810918,0.02656199548208113,0.023161704716590795,0.19210717152341317,-0.31538948330154565,0.5971743175989024,0.5204621819631512,1.6745527629212833,1.1473922542063744
54,E55,LAGO MAYOR,2013-10-12,2013-10-12,2013,10,-15.7906,-69.1805,LS,E55|2013-10-12|8.0,8.0,0.67,14.0,14.4,0.017745149142465763,0.0320994303823753,0.017543795092686897,0.022569015341489643,0.03334126086938392,0.0275337247898349,0.1743311839281736,-0.29320486042542565,0.5528181770911063,0.5465453541435501,1.808912864904898,1.0114771654159158
55,E56,LAGO MAYOR,2013-10-12,2013-10-12,2013,10,-15.7456,-69.1236,LS,E56|2013-10-12|5.5,5.5,1.1,11.0,13.8,0.014571005141198542,0.02214358476565777,0.011091333598902726,0.014100176335136026,0.023684078053192087,0.01997646365057048,0.22192531802170673,-0.33254936007278024,0.6580237408431179,0.5008824549140612,1.5197018346624858,1.3137287502479695
56,E57,LAGO MAYOR,2013-10-12,2013-10-12,2013,10,-15.8116,-69.0456,LS,E57|2013-10-12|8.0,8.0,0.59,11.67,14.7,0.022790231681065292,0.03943496659830012,0.023680670234494845,0.02977036615701892,0.034580150457755934,0.026027191853203666,0.13965109214632446,-0.24961003175696855,0.5779193712852876,0.6004992948318189,1.7303450627366213,0.9623980441849774
57,E58,LAGO MAYOR,2013-10-12,2013-10-12,2013,10,-15.885,-69.1365,LS,E58|2013-10-12|9.0,9.0,1.1,15.67,16.4,0.017419992927701806,0.030064367751302785,0.016004245456694773,0.019832249795132633,0.029886220961439593,0.025172465003441464,0.2050663602914857,-0.30519959274501385,0.5794232059818966,0.5323326622649032,1.7258540890472707,1.0884606766609002
59,E60,LAGO MAYOR,2013-10-13,2013-10-13,2013,10,-16.0334,-69.32,LS,E60|2013-10-13|7.0,7.0,1.62,8.0,12.4,0.01460455300462657,0.015792327207898756,0.006988711023211798,0.006179951620333243,0.009317575807909102,0.00871743586701217,0.4374773879956987,-0.38644488933869364,0.9247878344702776,0.44253835984210965,1.0813289610142092,2.0897345542526393
60,E61,LAGO MAYOR,2013-10-13,2013-10-13,2013,10,-16.1084,-69.4127,LS,E61|2013-10-13|6.0,6.0,2.29,17.0,13.5,0.015556796205006737,0.029366061946522998,0.014788811533543094,0.02033041679550637,0.03138673940698334,0.026033340967230735,0.18181660346809214,-0.3301390975431459,0.5297542347891988,0.5036021192379184,1.887667593755863,1.0519300430458327
61,E62,LAGO MAYOR,2013-10-13,2013-10-13,2013,10,-16.177,-69.4757,LS,E62|2013-10-13|7.0,7.0,1.18,11.0,14.1,0.027270161751146507,0.053953076806245594,0.03287105656569438,0.044500975180728555,0.05050103591329451,0.03811635003041592,0.09600520586763032,-0.2428129044194024,0.5054421890272536,0.6092526673592148,1.9784655228717793,0.8296101120764302
62,E63,LAGO MAYOR,2013-10-13,2013-10-13,2013,10,-16.1566,-69.3562,LS,E63|2013-10-13|7.0,7.0,1.02,25.67,13.7,0.014209720458127476,0.017927147811082678,0.008135910059449698,0.009307683673312691,0.015550498581706214,0.013858095193639557,0.3164867690193669,-0.37567492750067133,0.7926369445509894,0.45383179139005236,1.261611486467876,1.7465432395088893
63,E64,LAGO MAYOR,2013-10-13,2013-10-13,2013,10,-16.2292,-69.2727,LS,E64|2013-10-13|7.0,7.0,0.07,7.33,14.4,0.013670374038399956,0.016909616495546415,0.007824588387905583,0.00947794328103536,0.01601989153133785,0.014300831403588326,0.2816354750419545,-0.3673062377846146,0.8084378042259325,0.4627300641168489,1.236953371655676,1.747104334897134
64,E65,LAGO MAYOR,2013-10-14,2013-10-14,2013,10,-16.1167,-69.2402,LS,E65|2013-10-14|7.0,7.0,1.48,11.0,13.5,0.013894886662879833,0.01874516318239614,0.008208409626795587,0.01000763983839478,0.015111885497624197,0.014386918999967257,0.3038842172639346,-0.39092231813828343,0.7412517984733752,0.4378947843254543,1.3490690703800226,1.692762130773682
65,E66,LAGO MAYOR,2013-10-14,2013-10-14,2013,10,-16.2076,-69.1457,LS,E66|2013-10-14|6.5,6.5,2.65,17.33,13.7,0.01459939179486841,0.021618192779204407,0.010310897079826386,0.014346106879624333,0.021983490481575836,0.019619815037000634,0.20220290027507815,-0.35413772817085637,0.6753289356168264,0.47695460523371475,1.480759719459227,1.4159185438398043
66,E67,LAGO MAYOR,2013-10-14,2013-10-14,2013,10,-16.0704,-69.1489,LS,E67|2013-10-14|7.0,7.0,1.7,25.67,13.8,-0.011906000918152434,-0.014268075055002554,-0.012761024057894943,-0.006885896794532494,0.00904055701796256,0.009947258672425421,0.34897364248907986,-0.05575661425375086,0.8344504571714113,0.894376074072925,1.198393679916694,0.9329973673847781
67,E68,LAGO MAYOR,2013-10-14,2013-10-14,2013,10,-16.0033,-69.1365,LS,E68|2013-10-14|7.2,7.2,0.88,11.0,14.1,0.01640839581510282,0.028262073721823523,0.014588371553233871,0.01949173057968728,0.028054818961237474,0.024619044741005496,0.18365747162475393,-0.31910291157338333,0.5805800167399784,0.5161819044363705,1.722415299940223,1.1247584852407335
68,E69,LAGO MAYOR,2013-10-14,2013-10-14,2013,10,-15.9483,-69.0667,LS,E69|2013-10-14|6.5,6.5,0.88,12.33,13.7,0.018816100167283568,0.03428745523735197,0.01846923074645502,0.02411396363378795,0.032110066247399295,0.027564470359970235,0.17419938806301916,-0.2998335451911937,0.5487750399746989,0.538658529189315,1.8222401618975759,1.0187808797675153
69,E70,LAGO MAYOR,2013-10-14,2013-10-14,2013,10,-15.8933,-68.9958,LS,E70|2013-10-14|6.0,6.0,1.3,10.33,13.4,0.0167929059420856,0.029399314603893462,0.015245132339778988,0.020513288226023312,0.029386048146258337,0.02476047436362802,0.17803171335541537,-0.3170423852473816,0.5712005737936856,0.5185539876227601,1.7506983576627981,1.101525684807756
70,E71,LAGO MAYOR,2013-10-14,2013-10-14,2013,10,-15.9833,-68.8583,LS,E71|2013-10-14|5.0,5.0,1.77,6.33,13.4,0.019683183406654127,0.03495250838476129,0.019863781247755365,0.025267945419463835,0.033448990398807575,0.027201672632373324,0.1608184959210567,-0.2752599083757666,0.5631407802506925,0.5683077294706526,1.7757547591204397,0.9909081342692605
71,E72,LAGO MAYOR,2013-10-15,2013-10-15,2013,10,-16.0383,-68.9258,LS,E72|2013-10-15|6.0,6.0,1.36,17.0,13.0,0.014965837687697636,0.017840690901919462,0.008562378102660815,0.009194177268164235,0.012872650278889675,0.011871931362897159,0.3198282033235546,-0.35141037756780147,0.8388597129513501,0.47993531583489746,1.1920942938256471,1.7478597371432556
72,E73,LAGO MAYOR,2013-10-15,2013-10-15,2013,10,-16.0577,-69.036,LS,E73|2013-10-15|5.5,5.5,1.36,13.0,13.8,0.014591649980231176,0.01563936498399461,0.0077222360575349164,0.008021277748296949,0.011472166396382176,0.010531424504996716,0.32197294891434647,-0.3388949487447628,0.9330077699546343,0.49376912500403686,1.071802293323962,1.8895625544146537
73,E74,LAGO MAYOR,2013-10-15,2013-10-15,2013,10,-16.1232,-68.9602,LS,E74|2013-10-15|8.4,8.4,0.88,12.0,13.2,0.013438119599282842,0.013890275206308096,0.005854306028270232,0.0056502550629738205,0.010664194925704772,0.01002719715477728,0.4216886444785533,-0.4069961614059688,0.9674479758134751,0.4214679349292976,1.0336471609764675,2.295424468581962
74,E75,LAGO MAYOR,2013-10-15,2013-10-15,2013,10,-16.1806,-68.8926,LS,E75|2013-10-15|6.0,6.0,1.36,4.67,14.1,0.017789019425410106,0.022735482066852067,0.011897358200571735,0.013715515739910731,0.017643529439080062,0.015124812683215205,0.2474545725004345,-0.3129435376841242,0.7824341964981683,0.5232947180224147,1.2780626208274155,1.4952073922888067
75,E76,LAGO MENOR,2013-10-15,2013-10-15,2013,10,-16.232,-68.8295,LS,E76|2013-10-15|5.5,5.5,2.71,17.33,14.7,0.026390175487380554,0.051432525377564264,0.030764304432231472,0.037980662796089956,0.045891751047239596,0.03490651250828734,0.15044606624363566,-0.2514479054935738,0.5131028426185262,0.5981488096927585,1.948926919915016,0.8578180172314834
76,E77,LAGO MENOR,2013-10-15,2013-10-15,2013,10,-16.1883,-68.7958,LS,E77|2013-10-15|5.0,5.0,3.47,18.0,14.9,0.021092193670631282,0.036794705603085114,0.020912892634054707,0.02456798925438174,0.03187152228938979,0.024981842468602404,0.19925324625736074,-0.27521181229125,0.5732398928508584,0.5683668811290706,1.7444702259607896,1.0085736598537756
78,E79,LAGO MENOR,2013-10-15,2013-10-15,2013,10,-16.2425,-68.7686,LS,E79|2013-10-15|5.4,5.4,0.95,13.67,15.4,0.014351653726476824,0.02454442662780542,0.012635147915326963,0.014661402449481126,0.024399709927220646,0.020376156062329783,0.2520804726960726,-0.3203177695953626,0.5847214668888183,0.5147868227741069,1.710215797104172,1.135851569510801
79,E80,LAGO MENOR,2013-10-15,2013-10-15,2013,10,-16.2703,-68.8273,LS,E80|2013-10-15|5.1,5.1,2.17,11.0,14.2,0.01660194118103375,0.025129673397525622,0.006557978299568573,0.002232451085726124,0.004069608731699675,0.004640573267067243,0.8368217712404982,-0.5860861729168125,0.6606508671146352,0.2609655101704899,1.5136586505062073,2.5315635232526477
80,E81,LAGO MENOR,2013-10-15,2013-10-15,2013,10,-16.3066,-68.8716,LS,E81|2013-10-15|4.5,4.5,2.11,10.33,14.7,0.020256077689809672,0.02964538426843491,0.014102197983973198,0.015184793095443416,0.01745885024578237,0.013987226588207946,0.3225637662116249,-0.35529245569482126,0.6832792863507645,0.47569622915269016,1.463530267748652,1.4363772425016983
81,E82,LAGO MENOR,2013-10-16,2013-10-16,2013,10,-16.2682,-68.9598,LS,E82|2013-10-16|5.5,5.5,1.29,5.67,13.4,0.014367137355751299,0.014069839556108615,0.004894752931045224,0.003108972769928022,0.004769850672953425,0.005034116564799484,0.6380456308683459,-0.4838008592843487,1.0211300759562345,0.3478897228099788,0.979307027448255,2.935211362644198
82,E83,LAGO MENOR,2013-10-16,2013-10-16,2013,10,-16.313,-69.0149,LS,E83|2013-10-16|6.0,6.0,4.46,6.67,13.5,0.013409732945612974,0.022442858681991962,0.010490013657975054,0.01382902214505918,0.02203735524628766,0.018291606407154326,0.23747972542490708,-0.36294570779255547,0.5975055378692616,0.4674098491286379,1.6736244561611304,1.2783330989359676
83,E84,LAGO MENOR,2013-10-15,2013-10-15,2013,10,-16.3419,-68.9102,LS,E84|2013-10-15|6.0,6.0,4.36,6.0,14.1,0.013920692711670624,0.014156296465271825,0.004899017611477334,0.003676504795670263,0.006555082874831114,0.006639035325863776,0.5876693699764002,-0.4858108520645771,0.9833568944012948,0.34606630889860757,1.016924641722681,2.8415268068297332
84,E85,LAGO MENOR,2013-10-16,2013-10-16,2013,10,-16.4203,-68.9214,LS,E85|2013-10-16|6.3,6.3,0.89,5.67,14.0,0.014986482526730268,0.016410826634989422,0.0058798941108629,0.004477355543106534,0.006678202337029579,0.006436114562970589,0.5713024914678421,-0.4724356906965579,0.9132069911439252,0.35829357553706886,1.0950418492582774,2.5487669837924942
86,E87,LAGO MENOR,2013-10-16,2013-10-16,2013,10,-16.4964,-68.971,LS,E87|2013-10-16|6.0,6.0,0.47,18.33,14.8,0.015450991404964497,0.019104291881997172,0.007231797807842134,0.006413270342027277,0.009987037883613228,0.00911097916474441,0.497344571209741,-0.4508070014634157,0.808770651727427,0.3785430768106042,1.2364443254699193,2.136535019227789
90,E03,BAHIA PUNO,2014-07-19,2014-07-19,2014,7,-15.8461,-69.9271,LS,E03|2014-07-19|6.0,6.0,2.65,,12.5,0.0149580958730604,0.013517845443758877,0.005125045674379225,0.0023900988706545244,0.0016303043868926524,0.001910366639049828,0.6995087268135158,-0.45018764879372464,1.1065442957422023,0.37913181627724685,0.9037142598069798,2.918626272778717
94,E07,BAHIA PUNO,2014-07-19,2014-07-19,2014,7,-15.7682,-69.8518,LS,E07|2014-07-19|7.0,7.0,1.7,,12.3,0.014787775951041183,0.01373066245092986,0.005078134189626003,0.002642335326539961,0.0029307537063639026,0.0030848474182194807,0.6772325140369564,-0.46002559156929423,1.0769891785556607,0.3698389526313898,0.9285143058614438,2.91204849789166
95,E08,BAHIA PUNO,2014-07-20,2014-07-20,2014,7,-15.7236,-69.8072,LS,E08|2014-07-20|6.5,6.5,2.58,,11.9,0.015327122370768703,0.017614572831800294,0.005449161387219673,0.002894571782425401,0.002199731899560537,0.0024514886734316567,0.7177286331793707,-0.5274692641523291,0.8701386997565639,0.30935527814939723,1.1492419292059806,2.8127483238004696
96,E09,LAGO MAYOR,2014-07-20,2014-07-20,2014,7,-15.7954,-69.7922,LS,E09|2014-07-20|8.0,8.0,1.63,,12.4,0.014620036633901044,0.013923527863678562,0.005960923039073011,0.0048998516067146405,0.005562432210856019,0.005298528467963332,0.4793865943026027,-0.4004437669968515,1.0500237961971997,0.42811869730976737,0.9523592354777932,2.45264602233962
97,E10,LAGO MAYOR,2014-07-20,2014-07-20,2014,7,-15.774,-69.74,LS,E10|2014-07-20|8.5,8.5,1.03,,12.5,0.014186495014215764,0.011901766295554226,0.004754018476785555,0.0028378185798511764,0.0031462127652112128,0.003306215523193867,0.6149391029246778,-0.42914503803470605,1.1919654167255458,0.39943802955728824,0.8389503851851723,2.9841053625232528
99,E12,LAGO MAYOR,2014-07-21,2014-07-21,2014,7,-15.4112,-69.7935,LS,E12|2014-07-21|8.0,8.0,1.7,,13.0,0.015412282331778309,0.013231872590372869,0.005338279695984783,0.002673864883525643,0.0014071503616579425,0.0017012967621295753,0.6637860747033549,-0.4250688065233701,1.164784580695499,0.40344095335589986,0.8585277278863872,2.8871247522391883
100,E13,LAGO MAYOR,2014-07-21,2014-07-21,2014,7,-15.3358,-69.7363,LS,E13|2014-07-21|9.5,9.5,1.16,,12.9,0.016377428556553872,0.01577902614495057,0.005602689882775675,0.0027243121747027275,0.0015995245213430397,0.001762787902400237,0.7055328632698097,-0.4759363454758552,1.0379238470221401,0.3550719465343328,0.9634617013898965,2.9231362035165853
101,E14,LAGO MAYOR,2014-07-20,2014-07-20,2014,7,-15.3501,-69.6433,LS,E14|2014-07-20|9.0,9.0,1.7,,12.8,0.01549228108302976,0.013145415681209657,0.005044016746169114,0.0027243121747027275,0.001591829554955633,0.0018365772707250325,0.6566655045668579,-0.44539039477976833,1.1785310012405132,0.3837091564681354,0.8485138348732457,3.0714168471742607
