station,zona,campaign_date,year,month,sensor,lat,lon,secchi,B2,B3,B4,B8,B11,B12,NDWI,NDTI,B2_B3,B4_B3,B3_B2,B2_B4
E59,LAGO MAYOR,2015-07-24,2015,7,LS,-15.8876,-69.4615,8.0,0.02285,0.0171,0.01216,0.04344,0.03116,0.01235,-0.4350842346368643,-0.1688311630611359,1.3362572317978225,0.7111110695256685,0.7483588293934867,1.8791116875730518
E60,LAGO MAYOR,2015-07-27,2015,7,LS,-15.8271,-69.3776,11.0,0.02252,0.01776,0.01226,0.04376,0.03128,0.01239,-0.42262678116666474,-0.18321118643533693,1.268017946620611,0.6903152764462118,0.7886322918014081,1.8368677131429272
E61,LAGO MAYOR,2015-07-27,2015,7,LS,-15.7585,-69.3045,8.0,0.02327,0.0185,0.0128,0.04374,0.03119,0.0126,-0.40552698577238133,-0.18210862037991624,1.257837769846607,0.6918918544923323,0.7950150066602919,1.8179686079712025
E62,LAGO MAYOR,2015-07-25,2015,7,LS,-15.643,-69.2659,9.0,0.02264,0.01741,0.01211,0.04391,0.03186,0.01291,-0.43215915798827204,-0.17953928931099966,1.30040199308432,0.6955772144987241,0.7689928988960733,1.8695291602370638
E63,LAGO MAYOR,2015-07-25,2015,7,LS,-15.6259,-69.3171,10.0,0.02417,0.01923,0.01348,0.04429,0.03111,0.0121,-0.3945214043683658,-0.17578721565921077,1.2568902102501192,0.7009880030687466,0.7956143650966336,1.7930265732176134
E64,LAGO MAYOR,2015-07-23,2015,7,LS,-15.5625,-69.2915,9.0,0.02265,0.01798,0.01246,0.04385,0.03166,0.01255,-0.41840529810115973,-0.18134033569841204,1.2597329666444401,0.692992175028244,0.7938189495002671,1.8178168685540235
E66,LAGO MAYOR,2015-07-28,2015,7,LS,-15.951,-69.473,11.0,0.02431,0.01893,0.01311,0.04399,0.03116,0.01217,-0.3982835283171722,-0.18164793440549515,1.2842048978233018,0.6925514689618876,0.7786918643072043,1.8543095458192564
E67,LAGO MAYOR,2015-07-27,2015,7,LS,-15.9889,-69.4127,10.0,0.02324,0.01823,0.01214,0.04353,0.03113,0.01232,-0.4096502524344195,-0.20052682909032502,1.2748216525056693,0.66593523500081,0.7844233741642266,1.9143326264964888
E68,LAGO MAYOR,2015-07-28,2015,7,LS,-15.9935,-69.4278,7.0,0.02495,0.0197,0.0134,0.04421,0.03127,0.01235,-0.38350805220610157,-0.19033232053376672,1.266497397639726,0.6802030111572076,0.7895791266701753,1.8619401595567044
E72,LAGO MAYOR,2015-07-26,2015,7,LS,-15.6921,-69.1709,6.0,0.02893,0.03045,0.01465,0.04333,0.03196,0.01317,-0.17457305266233325,-0.3503325864671267,0.9500820706048582,0.4811165687646447,1.0525405788959359,1.9747438925089495
E73,LAGO MAYOR,2015-07-26,2015,7,LS,-15.7202,-69.1628,5.2,0.03127,0.03234,0.01557,0.04428,0.0321,0.0133,-0.1558339838706084,-0.3500313013978021,0.9669140084442174,0.4814471094172199,1.034218067341923,2.008349260863888
E74,LAGO MAYOR,2015-07-26,2015,7,LS,-15.7656,-69.1477,8.0,0.02631,0.02233,0.01313,0.04365,0.0313,0.01257,-0.3231282157755651,-0.25944725720678913,1.1782355047812134,0.5879981823556568,0.8487266876196622,2.0038079205020627
E75,LAGO MAYOR,2015-07-26,2015,7,LS,-15.7544,-69.087,5.0,0.02688,0.02329,0.01352,0.0436,0.03136,0.01248,-0.3036328254801491,-0.265416999037843,1.1541433596331747,0.5805066302916861,0.8664434201471942,1.988165533419709
E76,LAGO MAYOR,2015-07-26,2015,7,LS,-15.8125,-69.0449,8.0,0.02624,0.02224,0.0132,0.04407,0.03187,0.01292,-0.3292112753851414,-0.2550789995745203,1.1798560620568317,0.593525153168833,0.8475609433094152,1.9878786372819215
E77,LAGO MAYOR,2015-07-26,2015,7,LS,-15.8852,-69.0349,7.5,0.02404,0.01964,0.01267,0.04388,0.03175,0.01275,-0.3816120846723538,-0.21572267979812193,1.2240325242345964,0.6451119834464367,0.8169716798264693,1.8973952725023462
E78,LAGO MAYOR,2015-07-30,2015,7,LS,-15.8903,-69.1327,11.0,0.02608,0.02092,0.01352,0.04428,0.0315,0.01257,-0.3582822030938312,-0.21486642813976692,1.2466538601025878,0.6462714796237342,0.8021472085066256,1.92899394016317
E79,LAGO MAYOR,2015-07-29,2015,7,LS,-15.96,-69.2272,9.0,0.02438,0.01983,0.01244,0.04363,0.03167,0.01289,-0.37503938898456685,-0.22900526095428386,1.2294502657866735,0.6273322931249474,0.8133715827165061,1.959806916414235
E80,LAGO MAYOR,2015-07-29,2015,7,LS,-16.0316,-69.3198,10.0,0.02422,0.01865,0.01273,0.04395,0.03126,0.01235,-0.40415334817646414,-0.18865518837937578,1.298659447793059,0.6825736899424295,0.7700247411220174,1.9025921521922897
E81,LAGO MAYOR,2015-07-30,2015,7,LS,-16.0352,-69.3885,10.0,0.02412,0.01906,0.01313,0.04416,0.03115,0.01235,-0.3970262512333715,-0.18421869573722605,1.2654773732698126,0.6888771936580695,0.7902155559612125,1.8370143307681395
E82,LAGO MAYOR,2015-07-30,2015,7,LS,-16.1109,-69.4173,9.0,0.02425,0.01924,0.01292,0.04415,0.03129,0.01241,-0.39296418373617004,-0.19651740682470753,1.2603949448859177,0.6715176366155075,0.7934020291380607,1.8769348392465297
E83,LAGO MAYOR,2015-07-31,2015,7,LS,-16.1837,-69.5067,9.0,0.02409,0.01999,0.01264,0.04372,0.03144,0.01269,-0.37246899431064207,-0.22525282791134457,1.2051024909903707,0.6323161264474174,0.829804863852019,1.905854279600136
E85,LAGO MAYOR,2015-07-31,2015,7,LS,-16.1599,-69.4444,9.0,0.02418,0.01916,0.013,0.04413,0.03109,0.0123,-0.3945330953620937,-0.1915422826012972,1.2620041094987418,0.6784968330638396,0.7923903725231443,1.859999856923088
E86,LAGO MAYOR,2015-07-31,2015,7,LS,-16.1485,-69.3872,9.0,0.02396,0.01889,0.01306,0.04392,0.03112,0.01221,-0.3985034166772263,-0.18247260774733623,1.2683959095608306,0.6913710592180488,0.7883972959767407,1.8346093541646742
E88,LAGO MAYOR,2015-08-03,2015,8,LS,-16.2064,-69.3781,9.5,0.02632,0.021,0.01395,0.04469,0.03119,0.01195,-0.3606332720256771,-0.2017167324258446,1.2533332736507965,0.6642856826530628,0.7978723101112345,1.886738216004429
E90,LAGO MAYOR,2015-08-02,2015,8,LS,-16.2446,-69.3569,9.0,0.02425,0.0199,0.01237,0.04353,0.03118,0.01221,-0.37253664870665854,-0.2333436556137696,1.2185929035882963,0.6216080089644217,0.8206185228610918,1.9603878770907133
E91,LAGO MAYOR,2015-08-02,2015,8,LS,-16.232,-69.3428,10.0,0.02604,0.02034,0.01348,0.04437,0.03099,0.01202,-0.3713490902279541,-0.20283855106923265,1.280235925258804,0.6627334974073994,0.7811059607870214,1.931750598534822
E92,LAGO MAYOR,2015-08-02,2015,8,LS,-16.2428,-69.3065,9.0,0.02621,0.02052,0.01338,0.04447,0.03097,0.01213,-0.3685182279040125,-0.21061946281358518,1.2772903860969598,0.6520467518495735,0.7829072574243702,1.9588937250453122
E94,LAGO MAYOR,2015-08-02,2015,8,LS,-16.251,-69.2884,9.0,0.02602,0.02032,0.01362,0.0444,0.03115,0.01201,-0.3720642711362134,-0.19740718334097873,1.2805117480063117,0.6702755575651792,0.7809377101868674,1.910425704080345
E95,LAGO MAYOR,2015-08-03,2015,8,LS,-16.2657,-69.2815,9.0,0.02312,0.01889,0.01145,0.04328,0.03098,0.01224,-0.3923113979039505,-0.2452208225042577,1.2239279394426714,0.6061407831582434,0.8170414871521848,2.0192137974485767
E96,LAGO MAYOR,2015-08-03,2015,8,LS,-16.2501,-69.2737,7.5,0.02643,0.02027,0.01389,0.04447,0.03105,0.01205,-0.3738028981494764,-0.18676814441545248,1.3038973209720117,0.6852491028490822,0.766931488197825,1.9028076383867791
E97,LAGO MAYOR,2015-08-02,2015,8,LS,-16.1757,-69.1958,10.0,0.02358,0.01875,0.01258,0.04368,0.03073,0.01177,-0.39932724011969817,-0.1969358379528938,1.2575999329280036,0.6709332975502241,0.7951653606800101,1.8744036665815849
E98,LAGO MAYOR,2015-08-05,2015,8,LS,-16.1117,-69.1016,9.0,0.02519,0.01933,0.01246,0.04396,0.03105,0.01196,-0.3891609987492337,-0.2161056868164301,1.3031556490866194,0.6445938621524128,0.7673679727126649,2.021669179641318
E99,LAGO MAYOR,2015-08-05,2015,8,LS,-16.0745,-69.0742,9.5,0.02466,0.02005,0.01322,0.04435,0.0311,0.01207,-0.37732918668743504,-0.20529004492665923,1.22992512568952,0.659351588062265,0.8130575501598721,1.8653553808354477
E100,LAGO MAYOR,2015-08-01,2015,8,LS,-16.0055,-68.9959,10.0,0.0246,0.01914,0.01296,0.04447,0.03085,0.01183,-0.3982078226975661,-0.19252335848836893,1.2852663905294466,0.677115952083806,0.778048748859807,1.8981480016861112
E101,LAGO MAYOR,2015-08-01,2015,8,LS,-15.8962,-68.9707,10.5,0.0236,0.01934,0.0128,0.04459,0.03195,0.01302,-0.39496323486683504,-0.20348474786917395,1.2202688097068868,0.661840710349498,0.8194914906995131,1.8437498559570424
E102,LAGO MAYOR,2015-08-01,2015,8,LS,-15.9356,-68.9684,9.0,0.02312,0.01832,0.0125,0.0442,0.03128,0.01237,-0.41394753016718605,-0.18883841048545064,1.2620086647375184,0.6823143732361151,0.7923875089797789,1.849599852032012
E104,LAGO MAYOR,2015-08-01,2015,8,LS,-15.994,-68.8804,11.0,0.02397,0.01956,0.01342,0.04469,0.03128,0.01219,-0.39112839858165915,-0.1861734328025036,1.2254600600480543,0.6860940344532702,0.8160199909879019,1.7861399563234015
E105,LAGO MAYOR,2015-08-01,2015,8,LS,-15.9864,-68.8016,2.2,0.02417,0.02593,0.01518,0.04468,0.03174,0.01239,-0.2655431204426692,-0.26149354751900883,0.9321249158455489,0.5854222682058516,1.0728174980216179,1.5922265090759875
E107,LAGO MAYOR,2015-08-01,2015,8,LS,-16.0696,-68.9361,10.5,0.02381,0.01991,0.01366,0.04454,0.03127,0.01204,-0.38215670469888746,-0.1861781296938299,1.1958814065353387,0.6860873588102783,0.8362032408146476,1.7430452603920015
E109,LAGO MAYOR,2015-08-04,2015,8,LS,-16.2611,-69.2611,10.0,0.02596,0.01983,0.01378,0.04476,0.03118,0.012,-0.38597305486959194,-0.18000594525421168,1.309127518450453,0.6949066719663807,0.7638674590189731,1.8838895584985806
E110,LAGO MAYOR,2015-08-04,2015,8,LS,-16.2345,-69.2054,9.0,0.02537,0.01961,0.0135,0.04395,0.0309,0.012,-0.38294524255907425,-0.18453638826528573,1.2937276239812534,0.6884242382241592,0.7729601587323548,1.87925912005488
E111,LAGO MAYOR,2015-08-04,2015,8,LS,-16.2565,-69.1846,8.0,0.02569,0.02018,0.01335,0.0444,0.03147,0.01244,-0.3750387058680907,-0.20369817465856915,1.2730425533675644,0.6615460524506417,0.7855196268773987,1.9243444251427397
E112,LAGO MAYOR,2015-08-04,2015,8,LS,-16.2462,-69.1419,9.5,0.02616,0.02046,0.01368,0.04465,0.03128,0.01233,-0.3715251056439087,-0.19859401878752142,1.278592312874276,0.6686216682003095,0.7821100618459457,1.9122805619677952
E113,LAGO MAYOR,2015-08-04,2015,8,LS,-16.2174,-69.1367,9.5,0.02543,0.01981,0.0127,0.04397,0.031,0.01192,-0.3788021263906848,-0.21870193113805203,1.2836950386827342,0.6410903260428911,0.7790011490758495,2.002362047058107
E115,LAGO MAYOR,2015-08-04,2015,8,LS,-16.1709,-69.1375,10.0,0.02399,0.01926,0.01251,0.04413,0.03083,0.01169,-0.3923331693905479,-0.21246458254754222,1.245586643531327,0.6495326765559358,0.8028344809156114,1.9176657140155307
E116,LAGO MAYOR,2015-08-05,2015,8,LS,-16.1501,-69.1207,9.0,0.02417,0.0199,0.01288,0.04415,0.03074,0.01184,-0.3786104546665035,-0.21415496601113587,1.214572803287799,0.647236148380093,0.8233346783891321,1.8765526493359743
E117,LAGO MAYOR,2015-08-04,2015,8,LS,-16.1653,-69.1027,9.0,0.02565,0.02066,0.01321,0.04429,0.03128,0.0122,-0.36381831618447547,-0.2199586589914775,1.241529465560045,0.6393997754404754,0.8054580582667424,1.9417106781445361
E118,LAGO MAYOR,2015-08-05,2015,8,LS,-16.0851,-69.1499,9.0,0.02664,0.02091,0.01396,0.04473,0.03099,0.01179,-0.36288847710407557,-0.1993117235643326,1.2740315029157578,0.6676231148912906,0.7849098804463258,1.9083093188890174
E119,LAGO MAYOR,2015-08-05,2015,8,LS,-16.0439,-69.1309,9.0,0.0243,0.01983,0.01289,0.04416,0.03099,0.01206,-0.3802156527548734,-0.21210268300419674,1.225415974512558,0.6500251815418466,0.8160493491337717,1.8851821656181407
E120,LAGO MAYOR,2015-08-05,2015,8,LS,-16.1421,-68.9605,10.0,0.02448,0.02109,0.01435,0.04511,0.03146,0.01242,-0.36283987367311366,-0.19018058154118003,1.1607396320180354,0.6804172271020755,0.8615195726503444,1.705923226068068
E121,LAGO MAYOR,2015-08-05,2015,8,LS,-16.2068,-68.8643,9.0,0.0237,0.02094,0.01388,0.04526,0.03195,0.01264,-0.3673715956590393,-0.20275703036309503,1.1318051035432137,0.6628461956615952,0.8835442665171196,1.707492672370845
E125,LAGO MENOR,2015-08-06,2015,8,LS,-16.2135,-68.733,8.0,0.02352,0.02314,0.01443,0.04566,0.03172,0.01252,-0.3273255766377096,-0.23183390386388333,1.0164217365418438,0.6235954786691669,0.9838434955848855,1.629937516982847
E130,LAGO MENOR,2015-08-07,2015,8,LS,-16.217,-68.9353,4.5,0.0233,0.02191,0.01447,0.04488,0.03121,0.01208,-0.34391375439566174,-0.2045079657914248,1.0634413024444866,0.6604289976983571,0.940343307281403,1.6102279467707017
E131,LAGO MENOR,2015-08-07,2015,8,LS,-16.2875,-68.9046,5.0,0.02301,0.02221,0.0146,0.04476,0.03141,0.01199,-0.33671792837512426,-0.20673729403050004,1.0360197642494477,0.6573615192543215,0.9652324656569985,1.5760272893131992
E132,LAGO MENOR,2015-08-07,2015,8,LS,-16.3144,-68.8451,5.0,0.02597,0.02895,0.01518,0.04454,0.03136,0.01239,-0.21213770292369438,-0.31203262379259855,0.8970638722948576,0.5243523134938752,1.1147477429823742,1.7108035763634006
E135,LAGO MENOR,2015-08-07,2015,8,LS,-16.2659,-69.0601,8.0,0.02182,0.02031,0.01275,0.04365,0.03142,0.01268,-0.3649155665272738,-0.22867512919917948,1.074347559116319,0.6277695407302047,0.9307973908892123,1.7113724147943206
E136,LAGO MENOR,2015-08-07,2015,8,LS,-16.3028,-68.9852,5.0,0.02447,0.02299,0.01442,0.0446,0.03101,0.01182,-0.3197218476147086,-0.2290831267285986,1.0643757692746512,0.6272292028173466,0.9395177384749597,1.69694856470537
E137,LAGO MENOR,2015-08-08,2015,8,LS,-16.3653,-68.9031,6.0,0.02414,0.02385,0.01452,0.04443,0.03113,0.01197,-0.3014059709811662,-0.24315871141103174,1.012159286701917,0.6088050059201255,0.9879867030660023,1.6625343207620993
E139,LAGO MENOR,2015-08-08,2015,8,LS,-16.4224,-68.903,4.0,0.02654,0.0288,0.01524,0.04405,0.0312,0.01228,-0.2093342455822341,-0.3079019003655336,0.9215277457802867,0.5291666482928248,1.0851544429105333,1.7414697020033005
E141,LAGO MENOR,2015-08-08,2015,8,LS,-16.4109,-69.0216,4.0,0.02939,0.02985,0.01629,0.04479,0.03134,0.01205,-0.20016076902249774,-0.2938881600804474,0.9845895817557928,0.5457286249337143,1.0156515476130812,1.80417422933246
E142,LAGO MENOR,2015-08-08,2015,8,LS,-16.4626,-69.0104,5.0,0.02584,0.02478,0.01516,0.04481,0.03119,0.01208,-0.2878287068856344,-0.24086128590732883,1.0427763905255694,0.6117836718408526,0.9589782910612117,1.7044853756935767
E143,LAGO MENOR,2015-08-09,2015,8,LS,-16.4818,-68.9406,6.0,0.0264,0.02734,0.01467,0.04463,0.03141,0.01211,-0.24023898512937358,-0.301594851187935,0.9656181065977284,0.5365764251435104,1.0356060213785598,1.7995908793734914
E145,LAGO MENOR,2015-08-09,2015,8,LS,-16.5139,-68.977,6.0,0.0246,0.02481,0.015,0.04452,0.03114,0.01209,-0.2842925099626062,-0.24642049117255738,0.9915356311352024,0.60459489703366,1.008536544368433,1.6399998906666742
E147,LAGO MENOR,2015-08-09,2015,8,LS,-16.56,-68.9168,6.0,0.02507,0.02505,0.01443,0.04449,0.03141,0.01255,-0.27955133333978527,-0.26899695367282284,1.0007983632415822,0.5760478811956934,0.999202193889023,1.7373526169540805
E01,BAHIA PUNO,2016-08-03,2016,8,LS,-15.853,-69.9605,8.5,0.02408,0.02223,0.01376,0.04458,0.03301,0.01421,-0.33453075386123704,-0.23534314433611714,1.0832208239666747,0.6189833279809569,0.9231727191373456,1.7499998728197768
E02,BAHIA PUNO,2016-08-03,2016,8,LS,-15.8482,-69.9182,9.5,0.02667,0.02226,0.01351,0.04391,0.03127,0.01227,-0.3271875422821892,-0.24461838846468023,1.198113153723578,0.6069182117287416,0.8346456379960391,1.9740931181278225
E04,BAHIA PUNO,2016-08-03,2016,8,LS,-15.8789,-69.8907,7.0,0.02789,0.02336,0.01392,0.04435,0.0314,0.01261,-0.3099985185349503,-0.2532188773278198,1.193921181767073,0.5958903854498979,0.8375761621521634,2.0035918100867955
E05,BAHIA PUNO,2016-08-03,2016,8,LS,-15.8398,-69.8918,7.0,0.02671,0.02081,0.01264,0.0437,0.03109,0.0121,-0.35482870322696175,-0.24424513470119175,1.2835174779664837,0.6074002591350188,0.7791089187903811,2.1131327442141816
E07,BAHIA PUNO,2016-08-03,2016,8,LS,-15.7748,-69.8851,5.0,0.0279,0.02453,0.01345,0.04363,0.03107,0.01204,-0.2802230005835828,-0.2917324831034101,1.137382750208612,0.5483081716955495,0.8792114380210954,2.074349288152469
E08,BAHIA PUNO,2016-08-03,2016,8,LS,-15.801,-69.8724,8.5,0.02811,0.0215,0.01374,0.04405,0.03104,0.01216,-0.3440121991760153,-0.22020430703165977,1.3074417996538699,0.6390697377176867,0.7648523384968929,2.045851379486799
E09,BAHIA PUNO,2016-08-03,2016,8,LS,-15.8342,-69.8592,6.0,0.02994,0.02925,0.01371,0.04353,0.03105,0.01221,-0.19620774668579624,-0.36173183515521806,1.0235897085952237,0.468717932693404,0.9769538751852413,2.183807280539221
E13,BAHIA PUNO,2016-08-04,2016,8,LS,-15.7895,-69.7698,9.0,0.02563,0.01926,0.01309,0.04397,0.03093,0.012,-0.39079550228063414,-0.19072642377970872,1.3307372102420971,0.6796469013682813,0.7514630998258642,1.9579830436987746
E14,BAHIA PUNO,2016-08-04,2016,8,LS,-15.7489,-69.783,9.5,0.02668,0.02086,0.01387,0.04432,0.03114,0.01209,-0.3599263522564229,-0.2012669104155799,1.2790028150046588,0.6649088847119423,0.7818590411597062,1.9235759247602073
E15,BAHIA PUNO,2016-08-04,2016,8,LS,-15.715,-69.8226,8.5,0.02576,0.02258,0.01396,0.04405,0.03106,0.0124,-0.3222272201376674,-0.23590585013941293,1.1408325446929786,0.6182462082264745,0.8765527610033865,1.8452720741209117
E16,BAHIA PUNO,2016-08-04,2016,8,LS,-15.6737,-69.8541,6.5,0.02512,0.02534,0.01595,0.04406,0.03147,0.01264,-0.2697406301190111,-0.22741583367847346,0.9913180350703222,0.6294395963125652,1.008757921625879,1.5749215313528822
E17,BAHIA PUNO,2016-08-04,2016,8,LS,-15.6048,-69.9059,3.5,0.02594,0.02709,0.01739,0.04422,0.03214,0.01316,-0.24021875977816917,-0.21807553466556803,0.9575488756903332,0.6419342694007283,1.0443330360704304,1.4916617888636121
E27,LAGO MAYOR,2016-08-05,2016,8,LS,-15.4508,-69.8379,9.8,0.02828,0.02217,0.01388,0.04405,0.03094,0.01209,-0.3304137672846003,-0.22995838474456629,1.275597596950943,0.626071239239006,0.7839462240471632,2.0374638301539028
E28,LAGO MAYOR,2016-08-05,2016,8,LS,-15.3928,-69.7822,8.8,0.02791,0.02259,0.0135,0.04351,0.03116,0.0122,-0.31649016162647264,-0.25187031721057584,1.235502380013175,0.5976095352983827,0.8093872873741567,2.0674072542661293
E32,LAGO MAYOR,2016-08-05,2016,8,LS,-15.3384,-69.7205,9.8,0.03142,0.02629,0.0142,0.04369,0.03102,0.01212,-0.24864246572388587,-0.29859223762429643,1.1951311831444964,0.5401293061951576,0.8367281719691863,2.2126759005157814
E33,LAGO MAYOR,2016-08-05,2016,8,LS,-15.333,-69.756,4.6,0.04736,0.06118,0.04693,0.04432,0.03088,0.01231,0.1598104250254936,-0.13181019210239392,0.7741091733555219,0.7670807328035186,1.2918074051560937,1.0091625610662143
E36,LAGO MAYOR,2016-08-05,2016,8,LS,-15.2971,-69.6814,9.0,0.02891,0.02352,0.01388,0.04401,0.03134,0.01233,-0.3034206974171376,-0.2577540038033688,1.2291666144061815,0.5901360293309512,0.813559293892795,2.082852875875153
E39,LAGO MAYOR,2016-08-06,2016,8,LS,-15.3748,-69.5276,5.0,0.02963,0.02906,0.01459,0.04378,0.03222,0.0134,-0.20208676273906148,-0.33150056514317144,1.019614555415879,0.5020646764602659,0.9807627073654165,2.030842903986093
E41,LAGO MAYOR,2016-08-06,2016,8,LS,-15.4392,-69.6009,11.0,0.02537,0.01864,0.01223,0.04341,0.03098,0.01199,-0.39919419179380833,-0.20764495602057156,1.3610514291281421,0.6561158446289783,0.734726025434528,2.074407025804822
E42,LAGO MAYOR,2016-08-06,2016,8,LS,-15.4967,-69.6685,11.0,0.02579,0.01947,0.01282,0.04378,0.03117,0.01205,-0.3843478200103111,-0.20594610696977067,1.3246018836876279,0.6584488619183944,0.7549437473848877,2.01170031109982
E43,LAGO MAYOR,2016-08-04,2016,8,LS,-15.5603,-69.7411,11.0,0.02523,0.01921,0.0125,0.04352,0.0309,0.01201,-0.3875338691609458,-0.21160516519693584,1.3133783803551076,0.6507027251065735,0.761395134308556,2.018399838528013
E22,LAGO MAYOR,2016-08-05,2016,8,LS,-15.6181,-69.807,10.2,0.02678,0.02048,0.01389,0.04468,0.03151,0.01253,-0.37139348724073834,-0.1917369743457384,1.3076171236515077,0.6782226231336609,0.7647497847367519,1.9280056207339369
E48,LAGO MAYOR,2016-08-08,2016,8,LS,-15.5361,-69.3597,14.5,0.02255,0.01686,0.01197,0.04366,0.03136,0.01244,-0.44282880960296084,-0.16961497850797855,1.3374850926758546,0.7099643707019946,0.7476718071985895,1.883876200177427
E49,LAGO MAYOR,2016-08-08,2016,8,LS,-15.6063,-69.4449,12.8,0.02661,0.01986,0.01346,0.04454,0.03123,0.01203,-0.3832298077138229,-0.1920768249676823,1.3398790866123322,0.6777441753401725,0.7463359358761391,1.9769686495565642
E50,LAGO MAYOR,2016-08-08,2016,8,LS,-15.6687,-69.5211,11.9,0.02541,0.0197,0.01291,0.04391,0.03098,0.01218,-0.3806005285238087,-0.20821833154804256,1.2898476502615406,0.6553299159731008,0.7752852902288355,1.9682415206629342
E51,LAGO MAYOR,2016-08-06,2016,8,LS,-15.7371,-69.6038,9.4,0.02618,0.0196,0.01315,0.04403,0.03099,0.01211,-0.3839383878054631,-0.19694655887186077,1.3357142175656012,0.6709183331164116,0.7486630730075221,1.990874373317538
E52,LAGO MAYOR,2016-08-06,2016,8,LS,-15.8028,-69.6843,10.3,0.02464,0.01945,0.01295,0.04388,0.03117,0.01232,-0.38575713902167796,-0.20061727775872598,1.2668379811394355,0.6658097344056693,0.7893668510808908,1.9027025557758643
E58,LAGO MAYOR,2016-08-09,2016,8,LS,-15.9519,-69.5453,5.0,0.02846,0.02524,0.01429,0.04353,0.03098,0.0121,-0.2659589898799042,-0.2770047994686365,1.1275752326634219,0.5661647953183521,0.8868587179599888,1.9916023798738711
E59,LAGO MAYOR,2016-08-09,2016,8,LS,-15.8876,-69.4615,13.0,0.02506,0.01859,0.01294,0.044,0.03125,0.01221,-0.405975388944314,-0.17919441233129038,1.3480365062917425,0.6960731201682023,0.7418196032793455,1.9366304531197487
E60,LAGO MAYOR,2016-08-09,2016,8,LS,-15.8271,-69.3776,12.0,0.02558,0.01935,0.0131,0.04425,0.031,0.01205,-0.3915094278064556,-0.19260400022791982,1.3219637559708652,0.6770025489921164,0.7564503222654292,1.9526716066662895
E61,LAGO MAYOR,2016-08-08,2016,8,LS,-15.7585,-69.3045,10.2,0.02338,0.01754,0.01224,0.04362,0.03152,0.01268,-0.4264224913926996,-0.17797178717354648,1.3329531737198876,0.6978334835898812,0.7502138259104437,1.9101305628978302
E68,LAGO MAYOR,2016-08-08,2016,8,LS,-15.9935,-69.4278,5.5,0.02346,0.01813,0.01228,0.04357,0.03084,0.01214,-0.41231765944379806,-0.1923709242890193,1.293987794043696,0.6773303542564614,0.7728047411421679,1.9104232971968003
E72,LAGO MAYOR,2016-08-09,2016,8,LS,-15.6921,-69.1709,5.8,0.02764,0.03056,0.0154,0.04362,0.03226,0.01345,-0.17605823434809606,-0.3298520380798077,0.9044502321842202,0.5039266850809331,1.1056439542096976,1.7948050782594105
E76,LAGO MAYOR,2016-08-11,2016,8,LS,-15.8125,-69.0449,12.5,0.02161,0.01765,0.01181,0.04357,0.03139,0.01246,-0.4233910417610088,-0.19823488804362227,1.2243625368633124,0.6691217751205794,0.816751466138294,1.8298050948513893
E78,LAGO MAYOR,2016-08-11,2016,8,LS,-15.8903,-69.1327,13.5,0.0235,0.01825,0.01256,0.04406,0.03179,0.01304,-0.4142192198006866,-0.18468029261018198,1.2876711623193884,0.688219140371554,0.776595711634225,1.8710189593137772
E79,LAGO MAYOR,2016-08-11,2016,8,LS,-15.96,-69.2272,11.5,0.02322,0.01832,0.0129,0.04437,0.03193,0.01312,-0.41553676159615954,-0.17360665683514873,1.2674671797234074,0.7041484331796707,0.78897498755491,1.7999998604651273
E80,LAGO MAYOR,2016-08-11,2016,8,LS,-16.0316,-69.3198,10.5,0.02612,0.01977,0.01372,0.04448,0.03115,0.0119,-0.38459143370285703,-0.18065093518510197,1.3211936610423036,0.6939807438552987,0.756891242079202,1.9037899487033567
E82,LAGO MAYOR,2016-08-10,2016,8,LS,-16.1109,-69.4173,8.2,0.02314,0.01793,0.01204,0.04354,0.03095,0.01234,-0.4166259896433058,-0.1965298566389771,1.2905743842401347,0.6715002414110295,0.7748487132736079,1.9219267506705358
E83,LAGO MAYOR,2016-08-10,2016,8,LS,-16.1837,-69.5067,5.5,0.02678,0.02295,0.01408,0.04419,0.03162,0.01267,-0.31635388268760967,-0.2395355052785443,1.1668844807457743,0.6135075985399739,0.8569827910013894,1.901988501279226
E84,LAGO MAYOR,2016-08-10,2016,8,LS,-16.2007,-69.4624,4.7,0.02813,0.02735,0.01537,0.04426,0.03228,0.0138,-0.23614020058455243,-0.2804307050460977,1.0285191580066122,0.5619743853025819,0.9722715615971717,1.830188560169905
E85,LAGO MAYOR,2016-08-10,2016,8,LS,-16.1599,-69.4444,9.8,0.0247,0.01942,0.01317,0.04402,0.03122,0.0122,-0.3877679636228253,-0.19177661271013768,1.2718845895013084,0.6781668033899689,0.7862347859823974,1.8754744209966272
E88,LAGO MAYOR,2016-08-10,2016,8,LS,-16.2064,-69.3781,6.5,0.02389,0.01893,0.01277,0.04388,0.03145,0.01276,-0.39722973416287644,-0.1943217604314902,1.262017894240999,0.6745905613000233,0.7923817165181365,1.8707907697109813
E94,LAGO MAYOR,2016-08-10,2016,8,LS,-16.251,-69.2884,7.4,0.02376,0.0209,0.01239,0.04363,0.03216,0.01328,-0.3522392630987252,-0.2556323143396721,1.1368420508688015,0.5928229381424432,0.8796295926081821,1.9176753900181285
E97,LAGO MAYOR,2016-08-10,2016,8,LS,-16.1757,-69.1958,9.5,0.02509,0.01898,0.01359,0.04455,0.03121,0.01193,-0.4024870076737445,-0.16548970938011334,1.3219177385712468,0.71601682212767,0.7564766537872996,1.8462103130088072
