feature,value,shap,label
B8,0.043990,0.003772,NIR
B8,0.044100,0.028042,NIR
B8,0.044490,0.092635,NIR
B8,0.044320,0.031185,NIR
B8,0.044300,-0.009980,NIR
B8,0.043590,-0.141754,NIR
B8,0.044750,0.060234,NIR
B8,0.044150,0.036296,NIR
B8,0.043660,-0.104525,NIR
B8,0.044200,0.066303,NIR
B8,0.043980,0.003854,NIR
B8,0.043820,-0.026012,NIR
B8,0.043990,0.021535,NIR
B8,0.044150,-0.017903,NIR
B8,0.044130,-0.050186,NIR
B8,0.043350,-0.078812,NIR
B8,0.049800,0.404839,NIR
B8,0.044090,-0.013443,NIR
B8,0.044250,0.062553,NIR
B8,0.044290,0.041043,NIR
B8,0.043940,-0.023674,NIR
B8,0.048050,0.167709,NIR
B8,0.044380,0.027073,NIR
B8,0.044240,0.063071,NIR
B8,0.044560,0.041498,NIR
B8,0.044700,0.057191,NIR
B8,0.045010,0.096944,NIR
B8,0.044930,0.059887,NIR
B8,0.044240,-0.000166,NIR
B8,0.048210,0.202797,NIR
B8,0.044150,-0.067156,NIR
B8,0.044990,0.089720,NIR
B8,0.044670,-0.008378,NIR
B8,0.044140,-0.002832,NIR
B8,0.044300,-0.019350,NIR
B8,0.052380,0.246209,NIR
B8,0.044410,0.164929,NIR
B8,0.043740,-0.032719,NIR
B8,0.043470,-0.409281,NIR
B8,0.064530,0.089985,NIR
B8,0.049080,0.355084,NIR
B8,0.061400,0.106168,NIR
B8,0.053520,0.282691,NIR
B8,0.043920,-0.038334,NIR
B8,0.043210,-0.080055,NIR
B8,0.043250,-0.076704,NIR
B8,0.050700,0.303740,NIR
B8,0.125510,0.125608,NIR
B8,0.043450,-0.265026,NIR
B8,0.044010,-0.083704,NIR
B8,0.043560,-0.252879,NIR
B8,0.044320,0.072475,NIR
B8,0.044690,0.055745,NIR
B8,0.044510,0.018606,NIR
B8,0.106660,0.252188,NIR
B8,0.102810,0.296919,NIR
B8,0.044860,0.056070,NIR
B8,0.044250,0.051727,NIR
B8,0.041430,-0.018944,NIR
B8,0.051320,0.231840,NIR
B8,0.043280,-0.061471,NIR
B8,0.044500,0.071830,NIR
B8,0.042850,-0.077380,NIR
B8,0.044350,-0.029600,NIR
B8,0.043530,-0.316768,NIR
B8,0.043080,-0.100436,NIR
B8,0.043890,-0.173943,NIR
B8,0.043950,-0.065266,NIR
B8,0.047730,0.133720,NIR
B8,0.042690,-0.087603,NIR
B8,0.044270,0.009852,NIR
B8,0.044130,0.010560,NIR
B8,0.044160,-0.031214,NIR
B8,0.044370,0.095948,NIR
B8,0.045970,0.261836,NIR
B8,0.045160,0.116744,NIR
B8,0.045350,0.188215,NIR
B8,0.046560,0.294253,NIR
B8,0.044220,-0.063965,NIR
B8,0.045110,-0.139697,NIR
B8,0.045530,-0.122169,NIR
B8,0.043840,0.116506,NIR
B8,0.043480,-0.136547,NIR
B8,0.044010,-0.025662,NIR
B8,0.044290,0.019425,NIR
B8,0.044880,0.052816,NIR
B8,0.047540,-0.045964,NIR
B8,0.044750,-0.020986,NIR
B8,0.044370,0.047141,NIR
B8,0.043850,-0.018478,NIR
B8,0.043770,-0.059330,NIR
B8,0.044240,0.139010,NIR
B8,0.044450,0.178252,NIR
B8,0.045370,0.011424,NIR
B8,0.043440,-0.074259,NIR
B8,0.043940,-0.019509,NIR
B8,0.044860,0.028684,NIR
B8,0.044180,0.106475,NIR
B8,0.044960,0.264731,NIR
B8,0.044260,0.051431,NIR
B8,0.044230,0.060552,NIR
B8,0.043620,-0.053516,NIR
B8,0.044470,-0.000609,NIR
B8,0.044570,0.087668,NIR
B8,0.044110,-0.037552,NIR
B8,0.044040,0.039401,NIR
B8,0.044390,0.084646,NIR
B8,0.045220,0.190422,NIR
B8,0.047360,0.135280,NIR
B8,0.045430,0.350192,NIR
B8,0.044690,0.076250,NIR
B8,0.043910,-0.039066,NIR
B8,0.044560,0.109459,NIR
B8,0.044880,0.100685,NIR
B8,0.049600,0.207540,NIR
B8,0.047450,0.383971,NIR
B8,0.048400,0.383380,NIR
B8,0.044250,0.015988,NIR
B8,0.046950,0.160642,NIR
B8,0.047030,0.256046,NIR
B8,0.045110,0.070534,NIR
B8,0.046650,0.144123,NIR
B8,0.045650,0.201340,NIR
B8,0.045890,0.414816,NIR
B8,0.045450,0.396797,NIR
B8,0.046550,0.200142,NIR
B8,0.046730,0.382610,NIR
B8,0.046480,0.387586,NIR
B8,0.045430,0.174359,NIR
B8,0.044990,0.065180,NIR
B8,0.044890,0.058514,NIR
B8,0.045120,0.159690,NIR
B8,0.048550,0.105750,NIR
B8,0.046360,-0.094674,NIR
B8,0.044680,0.029388,NIR
B8,0.044420,-0.104042,NIR
B8,0.044740,-0.217188,NIR
B8,0.044530,-0.102059,NIR
B8,0.044930,0.042806,NIR
B8,0.046480,0.159178,NIR
B8,0.044090,-0.039162,NIR
B8,0.043950,-0.076043,NIR
B8,0.043830,-0.102637,NIR
B8,0.043770,-0.096364,NIR
B8,0.044220,-0.036739,NIR
B8,0.044060,-0.040449,NIR
B8,0.044340,0.008005,NIR
B8,0.043560,-0.054582,NIR
B8,0.043550,-0.090010,NIR
B8,0.044280,0.082349,NIR
B8,0.043340,-0.113705,NIR
B8,0.043810,-0.047144,NIR
B8,0.044100,0.038702,NIR
B8,0.044400,0.027745,NIR
B8,0.044090,0.005462,NIR
B8,0.044340,0.056632,NIR
B8,0.044490,0.032982,NIR
B8,0.044070,0.006534,NIR
B8,0.043900,-0.091743,NIR
B8,0.044020,-0.037851,NIR
B8,0.043580,-0.179929,NIR
B8,0.044050,-0.017737,NIR
B8,0.043180,-0.124344,NIR
B8,0.043820,-0.117457,NIR
B8,0.044140,-0.033658,NIR
B8,0.044430,-0.021053,NIR
B8,0.056760,0.110493,NIR
B8,0.053370,0.037118,NIR
B8,0.043850,-0.110384,NIR
B8,0.044650,0.025596,NIR
B8,0.044600,0.056996,NIR
B8,0.043890,-0.197600,NIR
B8,0.044550,0.084652,NIR
B8,0.043540,-0.322139,NIR
B8,0.044710,0.012278,NIR
B8,0.046840,0.366373,NIR
B8,0.044600,-0.013309,NIR
B8,0.044110,-0.046407,NIR
B8,0.044100,0.034839,NIR
B8,0.045110,0.089016,NIR
B8,0.048860,0.060458,NIR
B8,0.044730,-0.011316,NIR
B8,0.044050,-0.057217,NIR
B8,0.044240,0.024939,NIR
B8,0.045060,0.063075,NIR
B8,0.046950,0.143980,NIR
B8,0.047150,0.273834,NIR
B8,0.044050,-0.020668,NIR
B8,0.048580,0.134779,NIR
B8,0.051120,0.147730,NIR
B8,0.046510,0.118911,NIR
B8,0.046310,0.137399,NIR
B8,0.045240,0.096381,NIR
B8,0.046900,0.204686,NIR
B8,0.044210,-0.020220,NIR
B8,0.047960,0.175924,NIR
B8,0.044080,-0.037146,NIR
B8,0.044610,-0.017032,NIR
B8,0.046050,0.162182,NIR
B11,0.001250,-0.016991,SWIR1
B11,0.006120,-0.140387,SWIR1
B11,0.000720,0.163571,SWIR1
B11,0.001650,0.011020,SWIR1
B11,0.000930,0.144307,SWIR1
B11,0.000780,0.100302,SWIR1
B11,0.000460,0.100473,SWIR1
B11,0.001110,0.098418,SWIR1
B11,0.000620,0.108100,SWIR1
B11,0.000390,0.101239,SWIR1
B11,0.001540,0.035048,SWIR1
B11,0.002610,-0.110608,SWIR1
B11,0.003640,-0.141295,SWIR1
B11,0.000700,0.085925,SWIR1
B11,0.000450,0.165193,SWIR1
B11,0.000040,0.108708,SWIR1
B11,0.000170,0.044577,SWIR1
B11,0.000110,0.076321,SWIR1
B11,0.002380,-0.066495,SWIR1
B11,0.001530,0.034976,SWIR1
B11,0.001000,0.044031,SWIR1
B11,0.001550,0.154045,SWIR1
B11,0.001320,0.189598,SWIR1
B11,0.002970,-0.080401,SWIR1
B11,0.002430,-0.129441,SWIR1
B11,0.002100,-0.030803,SWIR1
B11,0.001550,0.065381,SWIR1
B11,0.002260,0.022156,SWIR1
B11,0.002430,-0.044411,SWIR1
B11,0.001370,0.051144,SWIR1
B11,0.001780,0.057183,SWIR1
B11,0.002040,-0.006245,SWIR1
B11,0.002010,-0.084772,SWIR1
B11,0.005630,-0.075878,SWIR1
B11,0.001930,0.011435,SWIR1
B11,0.002180,-0.032520,SWIR1
B11,0.001870,0.051192,SWIR1
B11,0.000930,0.176673,SWIR1
B11,0.002080,-0.012326,SWIR1
B11,0.002730,-0.087778,SWIR1
B11,0.006520,-0.180517,SWIR1
B11,0.002190,-0.031163,SWIR1
B11,0.001940,-0.003697,SWIR1
B11,0.002420,-0.005929,SWIR1
B11,0.000920,0.094262,SWIR1
B11,0.002260,0.038107,SWIR1
B11,0.002710,-0.238472,SWIR1
B11,0.001550,0.036450,SWIR1
B11,0.000990,0.096855,SWIR1
B11,0.001060,0.070802,SWIR1
B11,0.002120,0.042701,SWIR1
B11,0.003450,-0.119343,SWIR1
B11,0.001300,-0.002087,SWIR1
B11,0.002910,-0.220330,SWIR1
B11,0.005980,-0.140565,SWIR1
B11,0.001260,0.172686,SWIR1
B11,0.001220,0.098811,SWIR1
B11,0.001840,0.024730,SWIR1
B11,0.002140,-0.095221,SWIR1
B11,0.003880,-0.214927,SWIR1
B11,0.005340,-0.037311,SWIR1
B11,0.001480,-0.005349,SWIR1
B11,0.001460,0.004623,SWIR1
B11,0.001700,-0.004854,SWIR1
B11,0.002570,-0.195448,SWIR1
B11,0.000810,0.110669,SWIR1
B11,0.001370,0.020220,SWIR1
B11,0.001670,0.032744,SWIR1
B11,0.002110,-0.086156,SWIR1
B11,0.002270,-0.124050,SWIR1
B11,0.002050,-0.077813,SWIR1
B11,0.002970,-0.129472,SWIR1
B11,0.001440,0.092622,SWIR1
B11,0.001950,-0.111545,SWIR1
B11,0.002080,-0.093163,SWIR1
B11,0.001700,0.033582,SWIR1
B11,0.001250,0.030945,SWIR1
B11,0.004880,-0.099967,SWIR1
B11,0.001630,0.078743,SWIR1
B11,0.002160,0.003985,SWIR1
B11,0.001310,-0.010546,SWIR1
B11,0.001930,-0.074417,SWIR1
B11,0.003050,-0.000291,SWIR1
B11,0.004000,-0.152358,SWIR1
B11,0.003980,-0.153974,SWIR1
B11,0.009420,-0.127092,SWIR1
B11,0.001570,0.064555,SWIR1
B11,0.002220,-0.132999,SWIR1
B11,0.002500,-0.110358,SWIR1
B11,0.001340,0.083842,SWIR1
B11,0.009340,-0.123475,SWIR1
B11,0.001840,0.098780,SWIR1
B11,0.002320,-0.103931,SWIR1
B11,0.001930,0.067569,SWIR1
B11,0.007190,-0.185557,SWIR1
B11,0.011360,-0.120768,SWIR1
B11,0.009480,-0.130021,SWIR1
B11,0.007560,-0.082366,SWIR1
B11,0.002510,-0.140395,SWIR1
B11,0.002470,-0.104968,SWIR1
B11,0.001350,0.009704,SWIR1
B11,0.001850,-0.149411,SWIR1
B11,0.001800,0.019145,SWIR1
B11,0.001700,-0.055957,SWIR1
B11,0.002440,-0.128811,SWIR1
B11,0.002780,-0.173147,SWIR1
B11,0.002080,-0.093163,SWIR1
B11,0.006140,-0.167793,SWIR1
B11,0.001180,0.158209,SWIR1
B11,0.001610,-0.018240,SWIR1
B11,0.001180,0.202309,SWIR1
B11,0.001300,0.166579,SWIR1
B11,0.001250,0.215805,SWIR1
B11,0.003690,-0.110772,SWIR1
B11,0.004630,-0.070004,SWIR1
B11,0.003840,-0.154189,SWIR1
B11,0.001340,0.120973,SWIR1
B11,0.000640,0.071699,SWIR1
B11,0.000660,0.090795,SWIR1
B11,0.197880,0.369798,SWIR1
B11,0.000970,0.119889,SWIR1
B11,0.001270,0.140188,SWIR1
B11,0.000920,0.137158,SWIR1
B11,0.003260,-0.100326,SWIR1
B11,0.001800,0.056737,SWIR1
B11,0.020970,-0.142383,SWIR1
B11,0.002720,-0.069693,SWIR1
B11,0.002970,-0.127115,SWIR1
B11,0.002300,-0.132819,SWIR1
B11,0.001110,0.133027,SWIR1
B11,0.003690,-0.069168,SWIR1
B11,0.001620,0.121187,SWIR1
B11,0.005380,-0.061747,SWIR1
B11,0.002350,-0.186515,SWIR1
B11,0.002130,-0.047802,SWIR1
B11,0.002440,-0.107273,SWIR1
B11,0.001020,0.013142,SWIR1
B11,0.001360,-0.063727,SWIR1
B11,0.004470,-0.163298,SWIR1
B11,0.001700,0.139614,SWIR1
B11,0.002990,-0.099723,SWIR1
B11,0.001210,0.065052,SWIR1
B11,0.001870,-0.000594,SWIR1
B11,0.008410,-0.164109,SWIR1
B11,0.000850,0.026499,SWIR1
B11,0.001800,0.046862,SWIR1
B11,0.001970,-0.078448,SWIR1
B11,0.001780,0.032517,SWIR1
B11,0.001270,0.046724,SWIR1
B11,0.001590,0.087046,SWIR1
B11,0.001660,0.060610,SWIR1
B11,0.002580,-0.063103,SWIR1
B11,0.002970,-0.052422,SWIR1
B11,0.002790,-0.100787,SWIR1
B11,0.001300,-0.029931,SWIR1
B11,0.002500,-0.169548,SWIR1
B11,0.002110,-0.133594,SWIR1
B11,0.000940,0.054306,SWIR1
B11,0.001180,-0.045982,SWIR1
B11,0.000700,-0.097642,SWIR1
B11,0.000960,0.151422,SWIR1
B11,0.008130,-0.109709,SWIR1
B11,0.002720,-0.165787,SWIR1
B11,0.002580,-0.032109,SWIR1
B11,0.002550,-0.032679,SWIR1
B11,0.002280,-0.156141,SWIR1
B11,0.002380,-0.174716,SWIR1
B11,0.003270,-0.147580,SWIR1
B11,0.005110,-0.167160,SWIR1
B11,0.001890,-0.018388,SWIR1
B11,0.001540,-0.038005,SWIR1
B11,0.001920,-0.019709,SWIR1
B11,0.002990,-0.016613,SWIR1
B11,0.003930,-0.159567,SWIR1
B11,0.003240,-0.060789,SWIR1
B11,0.004050,-0.134967,SWIR1
B11,0.002110,0.006516,SWIR1
B11,0.002580,-0.020796,SWIR1
B11,0.003630,-0.047055,SWIR1
B11,0.002820,-0.138302,SWIR1
B11,0.001900,-0.005204,SWIR1
B11,0.002530,-0.042221,SWIR1
B11,0.003310,-0.073883,SWIR1
B11,0.006880,-0.139698,SWIR1
B11,0.003710,0.008943,SWIR1
B11,0.003320,-0.099163,SWIR1
B11,0.003280,-0.108237,SWIR1
B11,0.002930,-0.032201,SWIR1
B11,0.002370,-0.035394,SWIR1
B11,0.003630,-0.124401,SWIR1
B11,0.002450,-0.036768,SWIR1
B11,0.009190,-0.177786,SWIR1
B11,0.002030,-0.007138,SWIR1
B11,0.003780,-0.208969,SWIR1
B11,0.002120,0.111772,SWIR1
B11,0.001370,-0.080308,SWIR1
B11,0.003950,-0.259954,SWIR1
B11,0.001680,-0.069914,SWIR1
B11,0.001820,0.075551,SWIR1
B11,0.003400,-0.014344,SWIR1
B11,0.002400,0.000748,SWIR1
B11,0.002790,-0.202474,SWIR1
B11,0.003550,-0.123705,SWIR1
B11,0.002210,-0.156752,SWIR1
B11,0.001740,-0.063645,SWIR1
B11,0.002020,-0.093267,SWIR1
B11,0.005420,-0.086409,SWIR1
B11,0.003160,-0.168762,SWIR1
B11,0.003010,-0.217165,SWIR1
B11,0.004030,-0.149893,SWIR1
B11,0.004220,-0.240971,SWIR1
B11,0.004310,-0.242106,SWIR1
B11,0.002290,-0.173733,SWIR1
B11,0.002820,-0.154857,SWIR1
B11,0.008190,-0.005846,SWIR1
B11,0.002690,-0.120091,SWIR1
B11,0.003030,-0.166652,SWIR1
B11,0.003000,-0.168438,SWIR1
B11,0.002670,-0.127572,SWIR1
B11,0.002250,-0.160828,SWIR1
B11,0.002630,-0.119994,SWIR1
B11,0.002510,-0.058306,SWIR1
B11,0.002380,-0.107595,SWIR1
B11,0.001880,0.051312,SWIR1
B11,0.001620,-0.002886,SWIR1
B11,0.002190,-0.066740,SWIR1
B11,0.001870,0.052883,SWIR1
B11,0.005400,-0.117522,SWIR1
B11,0.001590,0.111456,SWIR1
B11,0.001650,0.152796,SWIR1
B11,0.002810,-0.104907,SWIR1
B11,0.003100,-0.102892,SWIR1
B11,0.005770,-0.115339,SWIR1
B11,0.006140,-0.140229,SWIR1
B11,0.004440,-0.121859,SWIR1
B11,0.002960,-0.097862,SWIR1
B11,0.004670,-0.214253,SWIR1
B11,0.004500,-0.138610,SWIR1
B11,0.003890,-0.219274,SWIR1
B11,0.004320,-0.175812,SWIR1
B11,0.005540,-0.136170,SWIR1
B11,0.006120,-0.062778,SWIR1
B11,0.005340,-0.178959,SWIR1
B11,0.005480,-0.192721,SWIR1
B11,0.005650,-0.131260,SWIR1
B11,0.006640,-0.093177,SWIR1
B11,0.001970,-0.071776,SWIR1
B11,0.005610,-0.127283,SWIR1
B11,0.007880,-0.155618,SWIR1
B11,0.005490,-0.146420,SWIR1
B11,0.007680,-0.140901,SWIR1
B11,0.002480,0.006732,SWIR1
B11,0.004400,-0.116894,SWIR1
B11,0.004140,-0.218420,SWIR1
B11,0.003150,-0.132004,SWIR1
B11,0.005340,-0.179591,SWIR1
B11,0.006730,-0.105232,SWIR1
B11,0.002600,-0.067369,SWIR1
B11,0.003820,-0.043192,SWIR1
B11,0.002000,-0.020817,SWIR1
B11,0.003680,-0.219758,SWIR1
B11,0.003140,-0.117715,SWIR1
B11,0.001660,-0.084037,SWIR1
B11,0.003600,-0.138833,SWIR1
B11,0.002600,-0.143169,SWIR1
B11,0.002550,-0.150217,SWIR1
B11,0.003410,-0.154447,SWIR1
B11,0.001760,-0.073106,SWIR1
B11,0.004650,-0.117021,SWIR1
B11,0.002970,-0.156628,SWIR1
B11,0.003350,-0.173646,SWIR1
B11,0.002260,-0.167019,SWIR1
B11,0.002460,-0.080780,SWIR1
B11,0.002940,-0.099761,SWIR1
B11,0.081060,0.483783,SWIR1
B11,0.049900,0.317035,SWIR1
B11,0.050060,0.297676,SWIR1
B11,0.045030,0.233343,SWIR1
B11,0.063990,0.344241,SWIR1
B11,0.084950,0.479667,SWIR1
B11,0.066020,0.785534,SWIR1
B11,0.047130,0.564457,SWIR1
B11,0.063050,0.633049,SWIR1
B11,0.051700,0.682227,SWIR1
B11,0.052060,0.186881,SWIR1
B11,0.061530,0.199573,SWIR1
B11,0.046440,0.182311,SWIR1
B11,0.063500,0.205171,SWIR1
B11,0.072310,0.166998,SWIR1
B11,0.059760,0.208075,SWIR1
B11,0.073920,0.195265,SWIR1
B11,0.067820,0.167885,SWIR1
B11,0.041090,0.247830,SWIR1
B11,0.069770,0.646486,SWIR1
B11,0.094610,0.840380,SWIR1
B11,0.049190,0.693038,SWIR1
B11,0.049800,0.707838,SWIR1
B11,0.048620,0.594261,SWIR1
B11,0.057550,0.570776,SWIR1
B11,0.040730,0.332849,SWIR1
B11,0.065440,0.651059,SWIR1
B11,0.070710,0.787791,SWIR1
B11,0.067170,0.659441,SWIR1
B11,0.072450,0.784925,SWIR1
B11,0.045710,0.629881,SWIR1
B11,0.043890,0.267589,SWIR1
B11,0.042840,0.161971,SWIR1
B11,0.051910,0.628140,SWIR1
B11,0.088620,0.843350,SWIR1
B11,0.070400,0.799520,SWIR1
B11,0.060690,0.583596,SWIR1
B11,0.034270,-0.017366,SWIR1
B11,0.051670,0.596328,SWIR1
B11,0.035180,0.343196,SWIR1
B11,0.057620,0.288080,SWIR1
B11,0.037500,0.167620,SWIR1
B11,0.037660,0.210895,SWIR1
B11,0.041960,0.170356,SWIR1
B11,0.031100,-0.225339,SWIR1
B11,0.032790,0.312543,SWIR1
B11,0.031840,-0.087219,SWIR1
B11,0.036210,0.222024,SWIR1
B11,0.033070,0.211528,SWIR1
B11,0.030810,-0.367361,SWIR1
B11,0.031060,-0.284959,SWIR1
B11,0.031050,-0.362220,SWIR1
B11,0.031500,-0.169405,SWIR1
B11,0.075610,0.323122,SWIR1
B11,0.035870,0.166168,SWIR1
B11,0.031040,-0.220658,SWIR1
B11,0.031380,-0.103703,SWIR1
B11,0.045420,0.091517,SWIR1
B11,0.033210,0.337372,SWIR1
B11,0.031500,-0.146973,SWIR1
B11,0.032000,0.011936,SWIR1
B11,0.030920,-0.210864,SWIR1
B11,0.031230,-0.123870,SWIR1
B11,0.031740,-0.171385,SWIR1
B11,0.031740,-0.172814,SWIR1
B11,0.031350,-0.054534,SWIR1
B11,0.031220,-0.114206,SWIR1
B11,0.035040,0.197589,SWIR1
B11,0.070570,0.257411,SWIR1
B11,0.031070,-0.220031,SWIR1
B11,0.031470,-0.069023,SWIR1
B11,0.031090,-0.220196,SWIR1
B11,0.031850,-0.066527,SWIR1
B11,0.032740,0.198876,SWIR1
B11,0.032210,0.028694,SWIR1
B11,0.032120,-0.060179,SWIR1
B11,0.031520,-0.163228,SWIR1
B11,0.031600,-0.145574,SWIR1
B11,0.031250,-0.160734,SWIR1
B11,0.031570,-0.193150,SWIR1
B11,0.031770,-0.139237,SWIR1
B11,0.034270,0.252288,SWIR1
B11,0.033090,0.062011,SWIR1
B11,0.032320,-0.016451,SWIR1
B11,0.031680,-0.195669,SWIR1
B11,0.031610,-0.141516,SWIR1
B11,0.033120,0.210389,SWIR1
B11,0.031440,-0.101342,SWIR1
B11,0.031240,-0.079198,SWIR1
B11,0.032010,-0.021736,SWIR1
B11,0.031330,-0.088031,SWIR1
B11,0.031530,-0.091162,SWIR1
B11,0.031850,-0.198785,SWIR1
B11,0.031050,-0.138290,SWIR1
B11,0.031160,-0.146840,SWIR1
B11,0.031370,0.042796,SWIR1
B11,0.031800,-0.185128,SWIR1
B11,0.032280,-0.054659,SWIR1
B11,0.031280,-0.109556,SWIR1
B11,0.031320,-0.146708,SWIR1
B11,0.031510,-0.118271,SWIR1
B11,0.031320,-0.048364,SWIR1
B11,0.031420,-0.048272,SWIR1
B11,0.031310,-0.039612,SWIR1
B11,0.031570,-0.106920,SWIR1
B11,0.031740,-0.094253,SWIR1
B11,0.031130,-0.127400,SWIR1
B11,0.031020,-0.205568,SWIR1
B11,0.031080,-0.176003,SWIR1
B11,0.031270,-0.117001,SWIR1
B11,0.031080,-0.226741,SWIR1
B11,0.031050,-0.174272,SWIR1
B11,0.031000,-0.157672,SWIR1
B11,0.031400,-0.185573,SWIR1
B11,0.031170,-0.206623,SWIR1
B11,0.030980,-0.266510,SWIR1
B11,0.031170,-0.202704,SWIR1
B11,0.031310,-0.233594,SWIR1
B11,0.031430,-0.175980,SWIR1
B11,0.031310,-0.201681,SWIR1
B11,0.032000,-0.088050,SWIR1
B11,0.031850,-0.145169,SWIR1
B11,0.031500,-0.181785,SWIR1
B11,0.031740,-0.223025,SWIR1
B11,0.031100,-0.220852,SWIR1
B11,0.031660,-0.161566,SWIR1
B11,0.031810,0.025208,SWIR1
B11,0.031220,-0.224633,SWIR1
B11,0.031260,-0.236679,SWIR1
B11,0.030810,-0.195788,SWIR1
B11,0.031560,-0.187521,SWIR1
B11,0.030960,-0.156739,SWIR1
B11,0.031060,-0.173999,SWIR1
B11,0.031930,-0.025548,SWIR1
B11,0.031190,-0.147323,SWIR1
B11,0.031800,-0.120512,SWIR1
B11,0.031450,-0.178701,SWIR1
B11,0.031910,-0.025897,SWIR1
B11,0.030990,-0.129929,SWIR1
B11,0.031430,-0.027404,SWIR1
B11,0.031050,-0.231188,SWIR1
B11,0.031150,-0.265215,SWIR1
B11,0.031600,-0.165410,SWIR1
B11,0.030980,-0.229593,SWIR1
B11,0.031090,-0.291429,SWIR1
B11,0.031160,-0.142886,SWIR1
B11,0.031620,-0.061700,SWIR1
B11,0.031250,-0.104102,SWIR1
B11,0.031090,-0.256414,SWIR1
B11,0.031210,-0.149699,SWIR1
B11,0.031310,-0.083342,SWIR1
B11,0.031350,-0.101586,SWIR1
B11,0.031080,-0.239071,SWIR1
B11,0.031350,-0.197916,SWIR1
B11,0.031100,-0.237280,SWIR1
B11,0.031140,-0.151573,SWIR1
B11,0.031160,-0.156834,SWIR1
B11,0.031280,-0.095994,SWIR1
B11,0.031190,-0.093893,SWIR1
B11,0.031860,-0.133379,SWIR1
B11,0.031110,-0.218651,SWIR1
B11,0.031660,-0.051096,SWIR1
B11,0.031160,-0.161243,SWIR1
B11,0.031130,-0.150760,SWIR1
B11,0.031270,-0.069265,SWIR1
B11,0.031960,-0.072554,SWIR1
B11,0.032100,-0.050240,SWIR1
B11,0.031300,-0.172756,SWIR1
B11,0.031360,-0.145294,SWIR1
B11,0.031870,0.040392,SWIR1
B11,0.031750,-0.115456,SWIR1
B11,0.031500,-0.209684,SWIR1
B11,0.031670,-0.165842,SWIR1
B11,0.031260,-0.253577,SWIR1
B11,0.031150,-0.170482,SWIR1
B11,0.031290,-0.164078,SWIR1
B11,0.031440,-0.124524,SWIR1
B11,0.031090,-0.145803,SWIR1
B11,0.031120,-0.153290,SWIR1
B11,0.031190,-0.118016,SWIR1
B11,0.031180,-0.169774,SWIR1
B11,0.030990,-0.246077,SWIR1
B11,0.030970,-0.262898,SWIR1
B11,0.031150,-0.207551,SWIR1
B11,0.030980,-0.116102,SWIR1
B11,0.031050,-0.246503,SWIR1
B11,0.030730,-0.244809,SWIR1
B11,0.031050,-0.231407,SWIR1
B11,0.031100,-0.167219,SWIR1
B11,0.030850,-0.183967,SWIR1
B11,0.031950,-0.094418,SWIR1
B11,0.031280,-0.134702,SWIR1
B11,0.031280,-0.176436,SWIR1
B11,0.031740,-0.071501,SWIR1
B11,0.031270,-0.156531,SWIR1
B11,0.031180,-0.243071,SWIR1
B11,0.030900,-0.283556,SWIR1
B11,0.031470,-0.226876,SWIR1
B11,0.031280,-0.255671,SWIR1
B11,0.031000,-0.288832,SWIR1
B11,0.030830,-0.283948,SWIR1
B11,0.030740,-0.222487,SWIR1
B11,0.031280,-0.227462,SWIR1
B11,0.030990,-0.256739,SWIR1
B11,0.030990,-0.140840,SWIR1
B11,0.031460,-0.188297,SWIR1
B11,0.031950,-0.080480,SWIR1
B11,0.031720,-0.112904,SWIR1
B11,0.031210,-0.154331,SWIR1
B11,0.031410,-0.115862,SWIR1
B11,0.031360,-0.088846,SWIR1
B11,0.031420,-0.102349,SWIR1
B11,0.031010,-0.159580,SWIR1
B11,0.031130,-0.178524,SWIR1
B11,0.031200,-0.065920,SWIR1
B11,0.031340,-0.092943,SWIR1
B11,0.031190,-0.171743,SWIR1
B11,0.031410,-0.116438,SWIR1
B11,0.031140,-0.159449,SWIR1
B11,0.031410,-0.105294,SWIR1
B11,0.033010,0.152838,SWIR1
B11,0.031270,-0.150248,SWIR1
B11,0.031400,-0.133395,SWIR1
B11,0.031090,-0.207640,SWIR1
B11,0.031070,-0.173361,SWIR1
B11,0.031040,-0.267312,SWIR1
B11,0.031050,-0.145460,SWIR1
B11,0.030930,-0.203829,SWIR1
B11,0.031140,-0.212929,SWIR1
B11,0.031060,-0.162227,SWIR1
B11,0.031470,-0.118162,SWIR1
B11,0.032140,-0.040100,SWIR1
B11,0.030940,-0.252201,SWIR1
B11,0.031160,-0.183095,SWIR1
B11,0.031020,-0.179480,SWIR1
B11,0.030880,-0.052799,SWIR1
B11,0.031340,-0.076514,SWIR1
B11,0.032220,0.088090,SWIR1
B11,0.030980,-0.184993,SWIR1
B11,0.031170,-0.252638,SWIR1
B11,0.030900,-0.252308,SWIR1
B11,0.031510,-0.046831,SWIR1
B11,0.031360,-0.068635,SWIR1
B11,0.031230,-0.169346,SWIR1
B11,0.030980,-0.275060,SWIR1
B11,0.030990,-0.234431,SWIR1
B11,0.031170,-0.246614,SWIR1
B11,0.030980,-0.162710,SWIR1
B11,0.031250,-0.157682,SWIR1
B11,0.031000,-0.283522,SWIR1
B11,0.031520,-0.151584,SWIR1
B11,0.030840,-0.192217,SWIR1
B11,0.032260,0.052431,SWIR1
B11,0.031390,-0.041605,SWIR1
B11,0.031790,-0.059236,SWIR1
B11,0.031930,-0.031267,SWIR1
B11,0.031150,-0.196298,SWIR1
B11,0.030950,-0.254195,SWIR1
B11,0.031620,-0.148069,SWIR1
