feature,label,value,shap,zona
B3_B2,Green/Blue,0.7434328627767952,1.4361331440820624,LAGO MAYOR
B3_B2,Green/Blue,0.783582058775253,0.6319172365002758,LAGO MAYOR
B3_B2,Green/Blue,0.9390568977287858,-0.8926198741688225,LAGO MAYOR
B3_B2,Green/Blue,-4.171913338004035,1.3692797884675108,LAGO MAYOR
B3_B2,Green/Blue,0.8271212994797265,0.7342513451223228,LAGO MAYOR
B3_B2,Green/Blue,0.7592024248772078,1.3616052987540666,LAGO MAYOR
B3_B2,Green/Blue,0.7811009631078907,0.9038166108142798,LAGO MAYOR
B3_B2,Green/Blue,0.7619261583291558,1.1579687723965508,LAGO MAYOR
B3_B2,Green/Blue,0.7916120230837911,1.1183013290834976,LAGO MAYOR
B3_B2,Green/Blue,0.8156262581386418,0.8986316888076801,LAGO MAYOR
B3_B2,Green/Blue,0.8073807017380423,0.877487763198481,LAGO MAYOR
B3_B2,Green/Blue,0.8042882844758995,0.7821173908055897,LAGO MAYOR
B3_B2,Green/Blue,0.7666533399819171,1.3084867916859566,LAGO MAYOR
B3_B2,Green/Blue,0.8355654451054522,0.7881289115940491,LAGO MAYOR
B3_B2,Green/Blue,0.7785053629235222,0.9235271090717034,LAGO MAYOR
B3_B2,Green/Blue,0.7873302811162768,0.9239178425205266,LAGO MAYOR
B3_B2,Green/Blue,0.8859769707596795,0.3683043153249747,LAGO MAYOR
B3_B2,Green/Blue,0.8367826511391039,0.8686979067895246,LAGO MAYOR
B3_B2,Green/Blue,0.8864050690508637,0.19144813758482707,LAGO MAYOR
B3_B2,Green/Blue,0.8680951967573716,0.4940280318609655,LAGO MAYOR
B3_B2,Green/Blue,0.8039851341990207,0.8570553452360494,LAGO MAYOR
B3_B2,Green/Blue,0.8201492231287603,0.6110328013043635,LAGO MAYOR
B3_B2,Green/Blue,0.8086809604432802,0.5003677105493173,LAGO MAYOR
B3_B2,Green/Blue,0.7891845885431099,0.6518583143921239,LAGO MAYOR
B3_B2,Green/Blue,0.8533988184521368,0.4060034026090909,LAGO MAYOR
B3_B2,Green/Blue,0.7953410650856463,0.5593795447213675,LAGO MAYOR
B3_B2,Green/Blue,0.8091887082289443,0.6098752392761686,LAGO MAYOR
B3_B2,Green/Blue,0.7963323918715416,0.9050176561742884,LAGO MAYOR
B3_B2,Green/Blue,0.8101479572876128,0.9570120148131048,LAGO MAYOR
B3_B2,Green/Blue,0.8047559113577009,0.8732793772950241,LAGO MAYOR
B3_B2,Green/Blue,0.8304367857944207,1.097381106175371,LAGO MAYOR
B3_B2,Green/Blue,0.8535210866891509,0.5906469249585692,LAGO MAYOR
B3_B2,Green/Blue,0.855036813020304,0.5612876126082347,LAGO MAYOR
B3_B2,Green/Blue,0.7994640107430098,0.9585643272526135,LAGO MAYOR
B3_B2,Green/Blue,0.8223544061897831,0.9040914057432381,LAGO MAYOR
B3_B2,Green/Blue,0.7839795149561348,1.0583727977457889,LAGO MAYOR
B3_B2,Green/Blue,0.8576320519749486,0.7137616162155396,LAGO MAYOR
B3_B2,Green/Blue,0.8023063919972656,0.9487595761721719,LAGO MAYOR
B3_B2,Green/Blue,0.8308687231576376,0.9783247064305924,LAGO MAYOR
B3_B2,Green/Blue,0.8915662203029007,-0.33957919513579193,LAGO MAYOR
B3_B2,Green/Blue,1.0192973271005776,-0.962349102427911,LAGO MAYOR
B3_B2,Green/Blue,1.0640588965953006,-1.751082032693921,LAGO MAYOR
B3_B2,Green/Blue,0.9670184271319952,-1.2135000564210054,LAGO MENOR
B3_B2,Green/Blue,0.9739130011342174,-1.1494954054442783,LAGO MENOR
B3_B2,Green/Blue,0.8535386352051562,0.9095570712634252,LAGO MENOR
B3_B2,Green/Blue,0.9479166271701404,-1.269552660454595,LAGO MENOR
B3_B2,Green/Blue,0.9404270910293336,-1.3011030539412272,LAGO MENOR
B3_B2,Green/Blue,0.9807534405915872,-1.200676621560429,LAGO MENOR
B3_B2,Green/Blue,0.7926963927445079,0.9763491846688492,BAHIA PUNO
B3_B2,Green/Blue,0.8044629045210702,1.0520315437104564,BAHIA PUNO
B3_B2,Green/Blue,0.798061984571241,0.9823786373937524,BAHIA PUNO
B3_B2,Green/Blue,0.8107553033351682,0.9137384474629175,BAHIA PUNO
B3_B2,Green/Blue,0.7829769752732161,1.0011779041905897,BAHIA PUNO
B3_B2,Green/Blue,0.800245566915859,0.8828778438493807,BAHIA PUNO
B3_B2,Green/Blue,0.8560783978008472,0.6562125624725376,BAHIA PUNO
B3_B2,Green/Blue,0.9123164391388076,-0.5430175229277947,BAHIA PUNO
B3_B2,Green/Blue,0.7981277656439655,0.9055315643618846,LAGO MAYOR
B3_B2,Green/Blue,0.777913578732128,1.0031909008743085,LAGO MAYOR
B3_B2,Green/Blue,0.8101982674950114,0.7163446303730842,LAGO MAYOR
B3_B2,Green/Blue,0.7576579776014742,1.2464047087541141,LAGO MAYOR
B3_B2,Green/Blue,0.793698394835019,0.7784216059128037,LAGO MAYOR
B3_B2,Green/Blue,0.7859258968175594,1.0326144505447823,LAGO MAYOR
B3_B2,Green/Blue,0.8027108131509483,0.7983536672332759,LAGO MAYOR
B3_B2,Green/Blue,0.7858744100943793,0.8769241612753191,LAGO MAYOR
B3_B2,Green/Blue,0.8478730768611002,0.8773850517330287,LAGO MAYOR
B3_B2,Green/Blue,0.8153261713729316,0.8356720292131069,LAGO MAYOR
B3_B2,Green/Blue,0.921997358942645,-0.5917463990929426,LAGO MAYOR
B3_B2,Green/Blue,0.8607426770310784,0.3087185095339852,LAGO MAYOR
B3_B2,Green/Blue,0.8826815313712651,0.37943723937175056,LAGO MAYOR
B3_B2,Green/Blue,0.8523725535194182,0.4245485973844198,LAGO MAYOR
B3_B2,Green/Blue,0.8494222568236207,0.5597185674198711,LAGO MAYOR
B3_B2,Green/Blue,0.8364485655588564,0.6874793423756788,LAGO MAYOR
B3_B2,Green/Blue,1.0422490139056857,-1.3763092685233123,LAGO MAYOR
B3_B2,Green/Blue,0.7914837229375011,0.9341767690065051,LAGO MAYOR
B3_B2,Green/Blue,0.7692307370722936,1.0337929369040377,LAGO MAYOR
B3_B2,Green/Blue,0.7648304760665053,1.050998698933158,LAGO MAYOR
B3_B2,Green/Blue,0.7737464013963963,1.0550230099590892,LAGO MAYOR
B3_B2,Green/Blue,0.8108959562856392,0.8856090876412268,LAGO MAYOR
B3_B2,Green/Blue,0.7494416815792013,1.3743538746516692,LAGO MAYOR
B3_B2,Green/Blue,0.7687527399577123,1.0658264497519672,LAGO MAYOR
B3_B2,Green/Blue,0.7785387772356723,0.6562547745069823,LAGO MAYOR
B3_B2,Green/Blue,0.7685534268950345,0.7591456813773819,LAGO MAYOR
B3_B2,Green/Blue,0.7651451964670044,0.7750801652371037,LAGO MAYOR
B3_B2,Green/Blue,0.7514522509770851,1.0418332420292282,LAGO MAYOR
B3_B2,Green/Blue,0.7626569152427333,0.8055539941917962,LAGO MAYOR
B3_B2,Green/Blue,0.8170637656777954,0.5706259154861075,LAGO MAYOR
B3_B2,Green/Blue,0.8199127005191313,0.5305731292363439,LAGO MAYOR
B3_B2,Green/Blue,0.7639572756996194,1.2097855321533868,LAGO MAYOR
B3_B2,Green/Blue,0.8180397962499103,0.8025977484760731,LAGO MAYOR
B3_B2,Green/Blue,0.7683284135597648,1.094550555946245,LAGO MAYOR
B3_B2,Green/Blue,0.7858299276991932,0.927059019241454,LAGO MAYOR
B3_B2,Green/Blue,0.7483588293934867,1.5510020097293897,LAGO MAYOR
B3_B2,Green/Blue,0.7886322918014081,1.0310451053189262,LAGO MAYOR
B3_B2,Green/Blue,0.7950150066602919,0.8182530594156711,LAGO MAYOR
B3_B2,Green/Blue,0.7689928988960733,1.194403611878093,LAGO MAYOR
B3_B2,Green/Blue,0.7956143650966336,0.9801031823802445,LAGO MAYOR
B3_B2,Green/Blue,0.7938189495002671,0.6023807435129217,LAGO MAYOR
B3_B2,Green/Blue,0.7786918643072043,0.7144754103828868,LAGO MAYOR
B3_B2,Green/Blue,0.7844233741642266,0.9117522607249801,LAGO MAYOR
B3_B2,Green/Blue,0.7895791266701753,0.63249691897037,LAGO MAYOR
B3_B2,Green/Blue,1.052540578895936,-1.7240568838784003,LAGO MAYOR
B3_B2,Green/Blue,1.034218067341923,-1.4634242158014978,LAGO MAYOR
B3_B2,Green/Blue,0.8487266876196622,0.8319337907473285,LAGO MAYOR
B3_B2,Green/Blue,0.8664434201471942,0.08445241570406127,LAGO MAYOR
B3_B2,Green/Blue,0.8475609433094152,0.876648786591118,LAGO MAYOR
B3_B2,Green/Blue,0.8169716798264693,0.8046752433352907,LAGO MAYOR
B3_B2,Green/Blue,0.8021472085066256,0.7982462023167675,LAGO MAYOR
B3_B2,Green/Blue,0.8133715827165061,0.9564632590309335,LAGO MAYOR
B3_B2,Green/Blue,0.7700247411220174,1.0694259561086847,LAGO MAYOR
B3_B2,Green/Blue,0.7902155559612125,0.9468673703426087,LAGO MAYOR
B3_B2,Green/Blue,0.7934020291380607,0.7904014331394114,LAGO MAYOR
B3_B2,Green/Blue,0.829804863852019,0.7082862826857967,LAGO MAYOR
B3_B2,Green/Blue,0.7923903725231443,0.8774970111512516,LAGO MAYOR
B3_B2,Green/Blue,0.7883972959767407,1.020269458512541,LAGO MAYOR
B3_B2,Green/Blue,0.7978723101112345,0.61078582742649,LAGO MAYOR
B3_B2,Green/Blue,0.8206185228610918,0.8343375656704543,LAGO MAYOR
B3_B2,Green/Blue,0.7811059607870214,0.9106478726424844,LAGO MAYOR
B3_B2,Green/Blue,0.7829072574243702,0.9557157569748547,LAGO MAYOR
B3_B2,Green/Blue,0.7809377101868674,0.9108234414387378,LAGO MAYOR
B3_B2,Green/Blue,0.8170414871521848,0.814051171634367,LAGO MAYOR
B3_B2,Green/Blue,0.766931488197825,0.8357213645657738,LAGO MAYOR
B3_B2,Green/Blue,0.7951653606800101,0.7559318529740369,LAGO MAYOR
B3_B2,Green/Blue,0.7673679727126649,1.3858971044674844,LAGO MAYOR
B3_B2,Green/Blue,0.8130575501598721,0.7643577846464182,LAGO MAYOR
B3_B2,Green/Blue,0.778048748859807,0.968301095086413,LAGO MAYOR
B3_B2,Green/Blue,0.8194914906995131,0.7647903502260291,LAGO MAYOR
B3_B2,Green/Blue,0.7923875089797789,0.8676608186789109,LAGO MAYOR
B3_B2,Green/Blue,0.8160199909879019,0.8370579814512769,LAGO MAYOR
B3_B2,Green/Blue,1.072817498021618,-1.575511323569109,LAGO MAYOR
B3_B2,Green/Blue,0.8362032408146476,0.7929186118054551,LAGO MAYOR
B3_B2,Green/Blue,0.7638674590189731,1.255868594975305,LAGO MAYOR
B3_B2,Green/Blue,0.7729601587323548,1.0849635020121347,LAGO MAYOR
B3_B2,Green/Blue,0.7855196268773987,0.9293742713287383,LAGO MAYOR
B3_B2,Green/Blue,0.7821100618459457,1.0027955069116152,LAGO MAYOR
B3_B2,Green/Blue,0.7790011490758495,1.1051316055550076,LAGO MAYOR
B3_B2,Green/Blue,0.8028344809156114,0.8985756302946685,LAGO MAYOR
B3_B2,Green/Blue,0.8233346783891321,0.7567883752228998,LAGO MAYOR
B3_B2,Green/Blue,0.8054580582667424,0.9762182151158779,LAGO MAYOR
B3_B2,Green/Blue,0.7849098804463258,0.908500933540204,LAGO MAYOR
B3_B2,Green/Blue,0.8160493491337717,0.7646420576432968,LAGO MAYOR
B3_B2,Green/Blue,0.8615195726503444,0.24319930309391133,LAGO MAYOR
B3_B2,Green/Blue,0.8835442665171196,0.17907950656432026,LAGO MAYOR
B3_B2,Green/Blue,0.9838434955848856,-1.5082530569790262,LAGO MENOR
B3_B2,Green/Blue,0.940343307281403,-0.8926751177327084,LAGO MENOR
B3_B2,Green/Blue,0.9652324656569984,-1.1025318129445167,LAGO MENOR
B3_B2,Green/Blue,1.1147477429823742,-2.071590012531818,LAGO MENOR
B3_B2,Green/Blue,0.9307973908892124,-0.6684504708869704,LAGO MENOR
B3_B2,Green/Blue,0.9395177384749596,-0.899440691928172,LAGO MENOR
B3_B2,Green/Blue,0.9879867030660024,-1.3089511636873592,LAGO MENOR
B3_B2,Green/Blue,1.085154442910533,-1.7751700831454693,LAGO MENOR
B3_B2,Green/Blue,1.0156515476130812,-1.487835761006991,LAGO MENOR
B3_B2,Green/Blue,0.9589782910612116,-1.3926581694079418,LAGO MENOR
B3_B2,Green/Blue,1.0356060213785598,-1.5393192077022064,LAGO MENOR
B3_B2,Green/Blue,1.008536544368433,-1.3654485728632964,LAGO MENOR
B3_B2,Green/Blue,0.999202193889023,-1.2612941652658924,LAGO MENOR
B3_B2,Green/Blue,0.9231727191373456,-0.8345942789629066,BAHIA PUNO
B3_B2,Green/Blue,0.8346456379960391,0.8131160573408681,BAHIA PUNO
B3_B2,Green/Blue,0.8375761621521634,0.8287654658303203,BAHIA PUNO
B3_B2,Green/Blue,0.7791089187903811,1.0205642590700486,BAHIA PUNO
B3_B2,Green/Blue,0.8792114380210954,0.3217668873599727,BAHIA PUNO
B3_B2,Green/Blue,0.7648523384968929,1.3066410649575864,BAHIA PUNO
B3_B2,Green/Blue,0.9769538751852412,-1.164413235129257,BAHIA PUNO
B3_B2,Green/Blue,0.7514630998258642,1.2885846531771918,BAHIA PUNO
B3_B2,Green/Blue,0.7818590411597062,0.9428714924346496,BAHIA PUNO
B3_B2,Green/Blue,0.8765527610033865,0.3248372488439594,BAHIA PUNO
B3_B2,Green/Blue,1.008757921625879,-1.317010682921015,BAHIA PUNO
B3_B2,Green/Blue,1.0443330360704304,-1.5487068433110296,BAHIA PUNO
B3_B2,Green/Blue,0.7839462240471632,0.6865622276504473,LAGO MAYOR
B3_B2,Green/Blue,0.8093872873741567,0.5762452905390116,LAGO MAYOR
B3_B2,Green/Blue,0.8367281719691863,0.4469203513575802,LAGO MAYOR
B3_B2,Green/Blue,1.2918074051560935,-1.611688368435068,LAGO MAYOR
B3_B2,Green/Blue,0.813559293892795,0.5846921897167164,LAGO MAYOR
B3_B2,Green/Blue,0.9807627073654164,-1.2257563883975313,LAGO MAYOR
B3_B2,Green/Blue,0.734726025434528,1.7299729022025907,LAGO MAYOR
B3_B2,Green/Blue,0.7549437473848877,1.243553453960711,LAGO MAYOR
B3_B2,Green/Blue,0.761395134308556,1.2281505585109624,LAGO MAYOR
B3_B2,Green/Blue,0.7647497847367519,0.9155018141548997,LAGO MAYOR
B3_B2,Green/Blue,0.7476718071985895,1.1546333720013622,LAGO MAYOR
B3_B2,Green/Blue,0.7463359358761391,1.3028900051794932,LAGO MAYOR
B3_B2,Green/Blue,0.7752852902288355,1.025703958992408,LAGO MAYOR
B3_B2,Green/Blue,0.7486630730075221,1.3921526558483877,LAGO MAYOR
B3_B2,Green/Blue,0.7893668510808908,0.9026673335690752,LAGO MAYOR
B3_B2,Green/Blue,0.8868587179599888,-0.5459260306761745,LAGO MAYOR
B3_B2,Green/Blue,0.7418196032793455,1.6157438988501314,LAGO MAYOR
B3_B2,Green/Blue,0.7564503222654292,1.2694259070806033,LAGO MAYOR
B3_B2,Green/Blue,0.7502138259104437,1.2051243781141519,LAGO MAYOR
B3_B2,Green/Blue,0.7728047411421679,0.9605643313885288,LAGO MAYOR
B3_B2,Green/Blue,1.1056439542096976,-2.1620732047140914,LAGO MAYOR
B3_B2,Green/Blue,0.816751466138294,0.6960738596221666,LAGO MAYOR
B3_B2,Green/Blue,0.776595711634225,0.6972824560883985,LAGO MAYOR
B3_B2,Green/Blue,0.78897498755491,0.6371358781326555,LAGO MAYOR
B3_B2,Green/Blue,0.756891242079202,1.0189173339568827,LAGO MAYOR
B3_B2,Green/Blue,0.7748487132736079,1.0541578676760728,LAGO MAYOR
B3_B2,Green/Blue,0.8569827910013894,0.6443123544827608,LAGO MAYOR
B3_B2,Green/Blue,0.9722715615971717,-1.3920859680036914,LAGO MAYOR
B3_B2,Green/Blue,0.7862347859823974,0.9156702041649111,LAGO MAYOR
B3_B2,Green/Blue,0.7923817165181365,0.8960443606500131,LAGO MAYOR
B3_B2,Green/Blue,0.8796295926081821,-0.5147133321393259,LAGO MAYOR
B3_B2,Green/Blue,0.7564766537872996,1.3155850263234625,LAGO MAYOR
B3_B2,Green/Blue,0.7786560922856349,1.0541825031937653,LAGO MAYOR
B3_B2,Green/Blue,0.7655318823177922,1.195862234866646,LAGO MAYOR
B3_B2,Green/Blue,0.8065382531778661,0.7774001838950173,LAGO MAYOR
B3_B2,Green/Blue,0.8417462100160886,0.6937274028582499,LAGO MAYOR
B3_B2,Green/Blue,0.7811009631078907,1.045452195406155,LAGO MAYOR
B3_B2,Green/Blue,0.8022861641707807,0.8877716819274336,LAGO MAYOR
B3_B2,Green/Blue,0.799249493468598,1.114301137402833,LAGO MAYOR
B3_B2,Green/Blue,0.8423236126176297,0.7973438701976812,LAGO MAYOR
B3_B2,Green/Blue,0.8380911445210419,0.8122838855905813,LAGO MAYOR
B3_B2,Green/Blue,0.9300353028256078,-0.41957573806513826,BAHIA PUNO
B3_B2,Green/Blue,0.9132478242201784,-0.3381915249044644,BAHIA PUNO
B3_B2,Green/Blue,0.8654800966274795,0.11732286443174693,BAHIA PUNO
B3_B2,Green/Blue,0.813071260828553,0.8467057587283815,BAHIA PUNO
B3_B2,Green/Blue,0.9002113784265802,-0.2587931921204914,BAHIA PUNO
B3_B2,Green/Blue,1.01130175758469,-1.343332948060988,BAHIA PUNO
B3_B2,Green/Blue,1.172645696089473,-1.4840621719971474,BAHIA PUNO
B3_B2,Green/Blue,0.8491083385079445,0.6150433055177326,LAGO MAYOR
B3_B2,Green/Blue,0.788609336526578,1.0709156373278015,LAGO MAYOR
B3_B2,Green/Blue,0.8142908663659462,0.7972152609900641,LAGO MAYOR
B3_B2,Green/Blue,1.0095804093300162,-1.517203716875226,LAGO MAYOR
B3_B2,Green/Blue,0.7758994028652187,1.1032131936052136,LAGO MAYOR
B3_B2,Green/Blue,0.8177488823485333,0.8815550059945705,LAGO MAYOR
B3_B2,Green/Blue,0.7831643550831048,1.039976298910286,LAGO MAYOR
B3_B2,Green/Blue,0.7981689222568072,0.7508134505237308,LAGO MAYOR
B3_B2,Green/Blue,0.778881955325799,1.2415350263977751,LAGO MAYOR
B3_B2,Green/Blue,0.8045766222161728,0.9065073658088637,LAGO MAYOR
B3_B2,Green/Blue,0.8882211182603719,-0.24775733226002802,LAGO MAYOR
B3_B2,Green/Blue,0.7601589770247802,1.1938800831253278,LAGO MAYOR
B3_B2,Green/Blue,0.799059392943164,0.8925953427312303,LAGO MAYOR
B3_B2,Green/Blue,0.7795275249550514,0.9215724561875347,LAGO MAYOR
B3_B2,Green/Blue,0.7771111777982845,0.9652615449540803,LAGO MAYOR
B3_B2,Green/Blue,0.7865115913250424,0.9496695624205066,LAGO MAYOR
B3_B2,Green/Blue,1.1385134707765214,-2.1311596084218887,LAGO MAYOR
B3_B2,Green/Blue,0.8454836842969427,0.5742644841829365,LAGO MAYOR
B3_B2,Green/Blue,0.7874015383324902,0.7398639384526842,LAGO MAYOR
B3_B2,Green/Blue,0.7779329246772382,0.9677298478331707,LAGO MAYOR
B3_B2,Green/Blue,0.7926993784272475,0.9989762018293615,LAGO MAYOR
B3_B2,Green/Blue,0.8046218149318565,0.9046886043837952,LAGO MAYOR
B3_B2,Green/Blue,0.8516182912308411,0.7955846660761505,LAGO MAYOR
B3_B2,Green/Blue,0.8425495634212932,0.7790291286651774,LAGO MAYOR
B3_B2,Green/Blue,0.8464482838601326,1.0002682881434184,LAGO MAYOR
B3_B2,Green/Blue,0.8017856784917108,0.9569343920550387,LAGO MAYOR
B3_B2,Green/Blue,0.7750225078889763,0.7015412764684721,LAGO MAYOR
B3_B2,Green/Blue,0.8326585320441505,0.623141303360378,LAGO MAYOR
B3_B2,Green/Blue,0.7915293745162648,0.7122303195671269,LAGO MAYOR
B3_B2,Green/Blue,0.7978772128344619,0.6704552686451868,LAGO MAYOR
B3_B2,Green/Blue,0.8236117207834007,0.8714662977170933,LAGO MAYOR
B3_B2,Green/Blue,0.8202721341965211,0.6286260124508285,LAGO MAYOR
B3_B2,Green/Blue,0.8313482214698322,1.0635051367015942,LAGO MAYOR
B3_B2,Green/Blue,0.8403402982812663,1.0348581911468913,LAGO MAYOR
B3_B2,Green/Blue,0.8662154676618704,-0.47710331568755693,LAGO MENOR
B3_B2,Green/Blue,0.991266321437428,-1.0847384727512046,LAGO MENOR
B3_B2,Green/Blue,1.1970083474276414,-1.9278265313478886,LAGO MENOR
B3_B2,Green/Blue,1.096129260054051,-1.8530261984111136,LAGO MENOR
B3_B2,Green/Blue,1.0198546721620012,-1.6257745336104792,LAGO MENOR
B3_B2,Green/Blue,0.9578639567015454,-1.1016683717425866,LAGO MENOR
B3_B2,Green/Blue,1.2502163960945285,-2.0767002321458055,LAGO MENOR
B3_B2,Green/Blue,0.9701431096055988,-1.1110901838990503,LAGO MENOR
B3_B2,Green/Blue,1.4381901874531462,-2.0382903927439893,LAGO MENOR
B3_B2,Green/Blue,0.981614669000213,-1.3822004569524269,LAGO MENOR
B3_B2,Green/Blue,1.298623975506732,-1.6673546584513597,LAGO MENOR
B3_B2,Green/Blue,0.9701263512015952,-1.8408995542420221,BAHIA PUNO
B3_B2,Green/Blue,0.8598335146809675,0.43216911729335694,BAHIA PUNO
B3_B2,Green/Blue,0.8747338227560744,0.27992996616831567,BAHIA PUNO
B3_B2,Green/Blue,1.0383304498155683,-1.6960669947023788,BAHIA PUNO
B3_B2,Green/Blue,1.1605838710107137,-2.017273057822616,BAHIA PUNO
B3_B2,Green/Blue,0.8584723729630176,0.5102817165475121,LAGO MAYOR
B3_B2,Green/Blue,0.8335496160431664,0.9619841475926234,LAGO MAYOR
B3_B2,Green/Blue,0.8663050138383851,0.10535893406033724,LAGO MAYOR
B3_B2,Green/Blue,0.972724358619589,-1.3682562638608085,LAGO MAYOR
B3_B2,Green/Blue,0.7728085521999752,1.1561508071848687,LAGO MAYOR
B3_B2,Green/Blue,0.7366440655890119,1.492306183318262,LAGO MAYOR
B3_B2,Green/Blue,0.7258543563947119,1.656285899346979,LAGO MAYOR
B3_B2,Green/Blue,0.8933176673185749,-0.32609000990489617,LAGO MAYOR
B3_B2,Green/Blue,0.7644753694177027,1.1820230267913236,LAGO MAYOR
B3_B2,Green/Blue,0.7207030968475353,2.05779877565897,LAGO MAYOR
B3_B2,Green/Blue,0.7256429958829699,1.933656996059922,LAGO MAYOR
B3_B2,Green/Blue,0.7434554649452241,1.6408194085743337,LAGO MAYOR
B3_B2,Green/Blue,0.7642244441066078,0.8606536541868351,LAGO MAYOR
B3_B2,Green/Blue,0.7860245913821655,0.6485414056660028,LAGO MAYOR
B3_B2,Green/Blue,0.7795275249550514,0.9215724561875347,LAGO MAYOR
B3_B2,Green/Blue,0.7380102759409325,1.4428197882838307,LAGO MAYOR
B3_B2,Green/Blue,0.7235837395104967,2.0154216404291025,LAGO MAYOR
B3_B2,Green/Blue,0.903784182617384,-0.19516280324782465,LAGO MAYOR
B3_B2,Green/Blue,0.7886530624229944,1.056376487349998,LAGO MAYOR
B3_B2,Green/Blue,0.7510548206305984,1.3109746447276531,LAGO MAYOR
B3_B2,Green/Blue,0.7363183774329032,1.6382280305421786,LAGO MAYOR
B3_B2,Green/Blue,0.735042705126467,1.5176249728027957,LAGO MAYOR
B3_B2,Green/Blue,0.7661550579097312,0.848848195149414,LAGO MAYOR
B3_B2,Green/Blue,0.8060474813802384,0.5527771624629221,LAGO MAYOR
B3_B2,Green/Blue,0.7973587979344811,0.6841928351094634,LAGO MAYOR
B3_B2,Green/Blue,0.8451766238516624,0.7392096548602433,LAGO MAYOR
B3_B2,Green/Blue,0.7685845960275264,0.7275004503233437,LAGO MAYOR
B3_B2,Green/Blue,0.7665668761621687,0.8662412480841128,LAGO MAYOR
B3_B2,Green/Blue,0.7991700913207431,0.8570027865714207,LAGO MAYOR
B3_B2,Green/Blue,0.7415777935361282,1.7874060311707718,LAGO MAYOR
B3_B2,Green/Blue,0.8630302681603932,0.29214652950467546,LAGO MAYOR
B3_B2,Green/Blue,0.7998324623185736,0.6043778245497703,LAGO MAYOR
B3_B2,Green/Blue,0.791125961024447,0.9387715161940772,LAGO MAYOR
B3_B2,Green/Blue,0.8387799198788706,0.7567714554434927,LAGO MAYOR
B3_B2,Green/Blue,0.8670438063628568,0.32773835613773866,LAGO MENOR
B3_B2,Green/Blue,0.82564774590919,0.6946893152508536,LAGO MENOR
B3_B2,Green/Blue,0.9353298205151988,-0.7496700646229751,LAGO MENOR
B3_B2,Green/Blue,1.324947533545177,-1.8975051713137154,LAGO MENOR
B3_B2,Green/Blue,1.111658410851461,-2.3619713637210715,LAGO MENOR
B3_B2,Green/Blue,0.9871366847481332,-1.0815861391543355,LAGO MENOR
B3_B2,Green/Blue,1.4110078123299568,-2.441872736727962,LAGO MENOR
B3_B2,Green/Blue,0.9052880463580092,-0.925658196092869,LAGO MENOR
B3_B2,Green/Blue,0.8706264902104763,-0.40550518123759227,LAGO MENOR
B3_B2,Green/Blue,0.9287068286421376,-1.0480782095469354,LAGO MENOR
B3_B2,Green/Blue,0.8623899154115744,0.8125657826656519,BAHIA PUNO
B3_B2,Green/Blue,0.8717104944550258,0.36221210824888384,BAHIA PUNO
B3_B2,Green/Blue,1.2119366134008684,-1.6493875257087764,BAHIA PUNO
B3_B2,Green/Blue,0.842784480141397,0.5436913560687832,BAHIA PUNO
B3_B2,Green/Blue,0.98020302080703,-1.8310611328398925,BAHIA PUNO
B3_B2,Green/Blue,0.9224489453636756,-0.4810182794720032,BAHIA PUNO
B3_B2,Green/Blue,1.0719263710084648,-2.0598965921859236,BAHIA PUNO
B3_B2,Green/Blue,1.1126650694380316,-1.8078348869351486,BAHIA PUNO
B3_B2,Green/Blue,0.900469846199494,-0.06804758198419676,LAGO MAYOR
B3_B2,Green/Blue,0.803799751413966,0.6267960314100406,LAGO MAYOR
B3_B2,Green/Blue,0.7955294688336583,0.6580518099924145,LAGO MAYOR
B3_B2,Green/Blue,1.0961633733849838,-1.68552563541327,LAGO MAYOR
B3_B2,Green/Blue,1.191584767373243,-1.8237973122020021,LAGO MAYOR
B3_B2,Green/Blue,0.7905982598835175,0.9814192100035117,LAGO MAYOR
B3_B2,Green/Blue,0.7887739738266627,1.1341498969498844,LAGO MAYOR
B3_B2,Green/Blue,0.7846096912883029,0.954634167277277,LAGO MAYOR
B3_B2,Green/Blue,0.8658271443409838,0.4821264225889805,LAGO MAYOR
B3_B2,Green/Blue,0.7747174867684503,1.0009347122074084,LAGO MAYOR
B3_B2,Green/Blue,0.8321805303174178,0.5689887452133523,LAGO MAYOR
B3_B2,Green/Blue,0.9756995461990728,-1.1260285767059897,LAGO MAYOR
B3_B2,Green/Blue,1.287516283438097,-1.549982415876505,LAGO MAYOR
B3_B2,Green/Blue,0.840123216702389,0.5814646501111701,LAGO MAYOR
B3_B2,Green/Blue,0.8277460475126233,0.5962520393569073,LAGO MAYOR
B3_B2,Green/Blue,0.8420564686402747,0.8036041842591352,LAGO MAYOR
B3_B2,Green/Blue,1.1293254800784318,-1.71167993723173,LAGO MAYOR
B3_B2,Green/Blue,0.8801988752170491,-0.010733803925400196,LAGO MAYOR
B3_B2,Green/Blue,0.7851671035805327,1.3307563817243988,LAGO MAYOR
B3_B2,Green/Blue,0.827280031183211,0.9941567472756924,LAGO MAYOR
B3_B2,Green/Blue,0.8855988835532129,-0.5301792157269114,LAGO MAYOR
B3_B2,Green/Blue,0.857318035269091,0.36733136229015434,LAGO MAYOR
B3_B2,Green/Blue,0.8896551315101089,0.19680485216457527,LAGO MAYOR
B3_B2,Green/Blue,0.8519237912194406,0.5374556204503794,LAGO MAYOR
B3_B2,Green/Blue,0.8048876308676536,1.218161393085611,LAGO MAYOR
